Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	bl[190]	bl[191]	bl[192]	bl[193]	bl[194]	bl[195]	bl[196]	bl[197]	bl[198]	bl[199]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
6050	-543715.2	-543678.6	-36.5384	0.0771638	0.0323049	0.0392342	0.0796022	0.0420138	0.0505734	0.0361735	0.0617294	0.0727402	0.0520227	0.0893894	0.0677396	0.0439585	0.0581574	0.0432256	0.10264	0.0201036	0.0208386	0.0711926	0.053899	0.0848234	0.0878074	0.107746	0.00911775	0.0186272	0.0152082	0.0372156	0.00988533	0.00591772	0.00166773	0.00859586	0.0181157	0.047982	0.00102014	0.0570669	0.044935	0.0462474	0.0529049	0.111036	0.0570443	0.0379766	0.0430078	0.0317689	0.0491022	0.0411784	0.0621587	0.0393422	0.0477887	0.0381372	0.0510085	0.0529818	0.0232323	0.0656856	0.0211939	0.0498497	0.057607	0.0503847	0.0757335	0.0607885	0.0461397	0.0532977	0.0553595	0.0438586	0.00087621	0.0962255	0.0358912	0.0338436	0.0320295	0.0608832	0.0904694	0.105075	0.0288349	0.0509153	0.0897427	0.0709733	0.0542125	0.0517498	0.0640269	0.0532094	0.141652	0.11954	0.0484055	0.0752752	0.0658792	0.0550608	0.113944	0.0825207	0.0804208	0.0294699	0.0450959	0.0368289	0.00275971	0.0373927	0.0369479	0.036445	0.00208469	0.0744525	0.0719108	0.0703901	0.0942286	0.122133	0.0135518	0.0147123	0.0121704	0.00877661	0.0111919	0.0206904	0.0138338	0.022702	0.00415284	0.0117285	0.0106733	0.0345194	0.0227516	0.0127697	0.0307302	0.00526	0.0758568	0.00734891	0.0281693	0.00268926	0.0227011	0.0063861	0.0219695	0.00946046	0.0146118	0.0115738	0.0136588	0.605182	0.0158145	0.0113702	0.0119233	0.0100115	0.0189065	0.0106136	0.0165569	0.0130558	0.013894	0.0458589	0.0158152	0.0124308	0.0130209	0.0176514	0.00597577	0.00763783	0.00806581	0.00900241	0.0326128	0.00737606	0.0245773	0.00148941	0.0154039	0.0117436	0.0149455	0.0129419	0.00953717	0.0328051	0.00928893	0.0111882	0.0152748	0.0157208	0.02053	0.00858994	0.00739672	0.0112898	0.00956865	0.0458496	0.0251724	0.00593244	0.0180869	0.00867669	0.0148597	0.023364	0.00481967	0.00994881	0.00701665	0.0240172	0.0106378	0.0283489	0.00790384	0.00646782	0.0445214	0.0554664	0.0110151	0.0103506	0.0282547	0.0133794	0.0108224	0.00793498	0.0143704	0.0179378	0.0337176	0.0120882	0.00653603	0.003423	0.0162166	0.0151599	0.633954	6.53629e-05	0.0492087	0.26426	0.270887	0.0378404	0.333311	0.0444935	0.354687	0.163651	0.136446	0.345215	8.17307
6060	-543725.6	-543688.9	-36.7063	0.0815417	0.0332553	0.0392342	0.0788151	0.0453215	0.0466028	0.0383584	0.0617294	0.0727402	0.0521899	0.0893894	0.0677396	0.0450574	0.0581574	0.0479765	0.10264	0.0206811	0.0215387	0.0688891	0.0481018	0.0847284	0.0919743	0.107746	0.00923685	0.0186396	0.01494	0.0384886	0.00915704	0.00642116	0.00189686	0.00858857	0.0175311	0.0497502	0.000617802	0.0557236	0.0457209	0.0453311	0.0530803	0.106869	0.058028	0.0379766	0.0456961	0.0340541	0.0492462	0.043785	0.0623548	0.0405778	0.0477887	0.0358388	0.0510085	0.0604403	0.0245513	0.0634181	0.0218574	0.0509627	0.0610559	0.0503847	0.0748794	0.0585804	0.0477204	0.0532977	0.0507168	0.0487783	0.00109426	0.0887321	0.0358912	0.0372737	0.0318102	0.0608832	0.0883502	0.104237	0.0288349	0.0504981	0.0897427	0.0709733	0.0542125	0.0520231	0.066253	0.0547101	0.138858	0.11954	0.0476128	0.0723139	0.0658792	0.0594859	0.113482	0.0837755	0.0786268	0.0275885	0.0450959	0.036934	0.00332962	0.0345769	0.0367386	0.036445	0.00197957	0.0744525	0.0704149	0.0734131	0.0942286	0.11776	0.0136114	0.0153744	0.00768339	0.0103056	0.0096188	0.0203148	0.0131648	0.0205537	0.00578459	0.0101102	0.0110185	0.0337204	0.0250007	0.011034	0.0330017	0.00418929	0.0758568	0.00873646	0.0302115	0.00303255	0.0213563	0.00627428	0.0207873	0.0092542	0.0129642	0.0124669	0.0136588	0.605182	0.0170595	0.00965598	0.0100865	0.0093837	0.0175719	0.0101308	0.0161182	0.0155031	0.0147222	0.0461308	0.0155065	0.0156121	0.0129837	0.016755	0.00670303	0.00827923	0.00772564	0.00915215	0.0326128	0.00676572	0.0227157	0.00130107	0.0154842	0.0105942	0.0150449	0.0170332	0.0101924	0.0335856	0.010098	0.0125093	0.0164443	0.0157306	0.0207443	0.00858167	0.00833512	0.0123016	0.0115263	0.0458496	0.0251724	0.0053873	0.0147611	0.00734283	0.0129211	0.0216174	0.00604262	0.0107117	0.0107453	0.0220369	0.00970588	0.0271091	0.00658317	0.00454524	0.0445214	0.0646561	0.0110887	0.0117511	0.0251106	0.0146465	0.00808213	0.00802528	0.0150853	0.0183693	0.0361425	0.0120882	0.00747761	0.00294685	0.017177	0.0157268	0.633954	8.16505e-05	0.0492087	0.26426	0.270887	0.0378404	0.333311	0.0444935	0.355402	0.163981	0.134706	0.345911	8.18986
6070	-543749.1	-543711.9	-37.17814	0.0786177	0.0332553	0.0392342	0.0794213	0.0412549	0.0521134	0.0383584	0.0617294	0.0765911	0.0521899	0.0893894	0.0677396	0.0507578	0.0581574	0.0460145	0.10264	0.0187425	0.0212942	0.0713392	0.05311	0.0912838	0.0883283	0.0994169	0.00954783	0.0189917	0.0140028	0.0398348	0.0085943	0.00739744	0.0019176	0.00789885	0.0204359	0.0491065	0.000885901	0.0557236	0.0474043	0.049484	0.0590665	0.108202	0.058028	0.0350395	0.0420419	0.0354457	0.0528849	0.043785	0.0623548	0.0412769	0.0472646	0.0358388	0.0554579	0.0500112	0.0255747	0.0683072	0.0204936	0.0518559	0.0543379	0.0503847	0.068404	0.0569217	0.0477204	0.0532977	0.0530307	0.0481466	0.00159291	0.0911141	0.0358912	0.0372737	0.0318102	0.0639057	0.0883502	0.104237	0.0283111	0.0504981	0.0896168	0.0773883	0.0526842	0.0525367	0.066253	0.052509	0.138858	0.121367	0.0476506	0.0696323	0.0649969	0.058895	0.111431	0.0841911	0.0842754	0.0295186	0.0450959	0.0382112	0.00248796	0.0345769	0.0367386	0.036986	0.00297661	0.0746811	0.0698274	0.0734131	0.0942286	0.11776	0.0110815	0.013854	0.0118911	0.00853371	0.00832636	0.0195439	0.0134802	0.0225313	0.00353742	0.0133738	0.0132895	0.0337204	0.0218582	0.011241	0.0322906	0.00348867	0.0758568	0.00857865	0.0298714	0.00180055	0.01963	0.00703573	0.0216408	0.00989905	0.0161417	0.0116686	0.0129861	0.6336	0.0175998	0.0102545	0.0126625	0.0102812	0.0171653	0.0113689	0.0173937	0.013149	0.0144815	0.0461308	0.0157246	0.014942	0.0142168	0.016755	0.00624413	0.00862799	0.00803595	0.00982933	0.0347844	0.00613131	0.022626	0.00131549	0.0145015	0.00974563	0.0141412	0.0153914	0.0127977	0.0318441	0.0116216	0.0112176	0.0151056	0.0154708	0.022166	0.00934164	0.00715277	0.0125708	0.00924127	0.0450702	0.0233709	0.00551335	0.0201959	0.00705207	0.016628	0.0223164	0.0054419	0.0111914	0.00750462	0.0229753	0.00878764	0.0271091	0.00808004	0.00560051	0.0445214	0.0607114	0.0103499	0.0101907	0.0241202	0.0146614	0.0100344	0.00976421	0.0162817	0.0175624	0.0282937	0.0131983	0.00931871	0.00294649	0.0152894	0.0169426	0.633954	0.000138141	0.0492087	0.26426	0.270887	0.0378404	0.333311	0.0444935	0.355402	0.163981	0.134706	0.345911	8.237044
6080	-543749.9	-543712.6	-37.3671	0.0772128	0.0305057	0.0362913	0.0794213	0.0412549	0.0505683	0.0371353	0.0620454	0.0784456	0.0521899	0.0819755	0.0677396	0.0467805	0.0572486	0.0460145	0.10264	0.0232964	0.0215867	0.067067	0.0545913	0.0860573	0.0883283	0.10503	0.00903465	0.0189917	0.0140028	0.0367524	0.0101677	0.00758615	0.0016588	0.00784965	0.0178248	0.0491065	0.000757539	0.0622803	0.0474043	0.049484	0.0590665	0.111527	0.0597582	0.0396831	0.0440124	0.0354457	0.0487764	0.043785	0.063361	0.0345465	0.0482868	0.0390678	0.0554579	0.0549683	0.0205162	0.0708965	0.0223853	0.0484367	0.0555918	0.0501066	0.0751655	0.0557377	0.0462651	0.0553708	0.0530307	0.0481466	0.000984699	0.0953841	0.0384141	0.0328005	0.0343409	0.0631178	0.0915614	0.102677	0.0286645	0.0504981	0.0916504	0.069831	0.0511685	0.0525367	0.0607811	0.054205	0.138858	0.121367	0.0494209	0.0804683	0.063543	0.0593373	0.118545	0.0820912	0.0786956	0.0295186	0.0450959	0.0385775	0.00314272	0.0345769	0.035389	0.036986	0.00158656	0.0712068	0.0659377	0.0804139	0.0925003	0.129572	0.0101995	0.0152379	0.0117312	0.00923238	0.0114829	0.0253549	0.0134802	0.0211918	0.00612696	0.0105024	0.0105443	0.0337204	0.0248073	0.0102841	0.0321074	0.00366625	0.0758568	0.00938997	0.0298714	0.00124636	0.0188263	0.00703573	0.0234772	0.0098654	0.0155703	0.0115405	0.0143222	0.6336	0.0182267	0.0109442	0.0110872	0.0130879	0.0175689	0.0109234	0.0173937	0.0121102	0.0143608	0.0510777	0.0132498	0.0148463	0.013669	0.0179175	0.00513225	0.0112377	0.00721886	0.00979544	0.0344507	0.00831478	0.0221873	0.00134588	0.0144278	0.0116299	0.0134432	0.0145008	0.0100066	0.0320368	0.0108354	0.0112176	0.0151056	0.014605	0.0209967	0.00883007	0.00914601	0.0122302	0.00911824	0.0458779	0.022098	0.00567776	0.0181136	0.00803143	0.0131345	0.0196565	0.00670859	0.00984435	0.0104479	0.0229753	0.0107834	0.0292073	0.00742401	0.00544433	0.0426774	0.0611244	0.00964645	0.0119365	0.0241202	0.0139534	0.0109254	0.00815871	0.0162026	0.0136046	0.0337958	0.0117603	0.00765567	0.00385	0.016541	0.0142453	0.633954	0.000649744	0.0494092	0.265336	0.271991	0.0379945	0.332849	0.0424207	0.355402	0.163981	0.134706	0.345911	8.25594
6090	-543753.8	-543716.7	-37.14916	0.0816241	0.0312022	0.0353092	0.0756602	0.0428977	0.0513259	0.0342848	0.0680084	0.0771222	0.0523667	0.0875438	0.0677396	0.0476284	0.0605475	0.0456256	0.10264	0.0192487	0.0227288	0.067067	0.0531547	0.0848045	0.0883283	0.10091	0.00903465	0.02008	0.0137241	0.0367524	0.0105571	0.00661607	0.00196481	0.00659125	0.0183127	0.0533936	0.00079026	0.0640922	0.0471635	0.0413925	0.0590665	0.109838	0.0569005	0.036956	0.0440124	0.0372516	0.0498355	0.045408	0.063361	0.0351759	0.0482868	0.0367892	0.053031	0.0526815	0.0222369	0.068364	0.0221644	0.0507834	0.0555918	0.0500183	0.070819	0.0557377	0.0492838	0.0553708	0.0530307	0.047623	0.00180459	0.0953841	0.0384141	0.0358093	0.0343409	0.0618892	0.0915614	0.102533	0.0303755	0.0453367	0.0916504	0.069831	0.0511685	0.0571522	0.0607811	0.054205	0.138858	0.112494	0.0494209	0.0732069	0.0615167	0.0576312	0.118545	0.0820912	0.0843067	0.0281717	0.0480558	0.0353951	0.00324905	0.0379856	0.0384314	0.0363303	0.00161511	0.0742908	0.0672415	0.0739037	0.0889532	0.129713	0.0127032	0.0140493	0.0105786	0.0103693	0.00938494	0.0234239	0.0130811	0.0211918	0.00467883	0.0116828	0.011147	0.0356738	0.0266707	0.010606	0.0339881	0.00547233	0.074793	0.00924291	0.0304182	0.00337659	0.0209176	0.00585781	0.0234184	0.00864862	0.0163164	0.0133466	0.0143222	0.616491	0.0182267	0.0119439	0.013489	0.0115087	0.0175689	0.0115149	0.0181017	0.0128535	0.0139694	0.0471616	0.0136062	0.0133261	0.0117727	0.01782	0.0074119	0.0114685	0.00559561	0.00903115	0.0352321	0.00586841	0.0218334	0.00160324	0.0156051	0.011077	0.0163293	0.014315	0.0116063	0.0320368	0.00893641	0.0111439	0.0135425	0.0150131	0.0218777	0.00883007	0.00760987	0.0130871	0.00911824	0.0498251	0.0250787	0.00673966	0.0161256	0.00845383	0.014933	0.0208339	0.00604428	0.013079	0.0104438	0.0202344	0.0078961	0.0277555	0.00705985	0.00517385	0.0423745	0.0595552	0.0120372	0.00929654	0.0243691	0.0140253	0.0101947	0.0109609	0.0131944	0.0188448	0.0323346	0.0132667	0.00758099	0.0036845	0.0153372	0.018692	0.633954	0.000385472	0.0493809	0.265184	0.272407	0.0379728	0.332658	0.0423964	0.355402	0.163981	0.134706	0.345911	8.234146
6100	-543746	-543709.1	-36.83741	0.0812862	0.0312022	0.0409297	0.0756602	0.0428977	0.0513259	0.0342848	0.0635356	0.0760203	0.0523667	0.0882809	0.0677396	0.0487603	0.0605475	0.0466967	0.104582	0.0207765	0.021567	0.067067	0.0531547	0.0849978	0.0883283	0.1052	0.0100614	0.0191409	0.0146292	0.0367524	0.00901538	0.00691088	0.00265511	0.00869618	0.017905	0.048839	0.000870548	0.0591127	0.0471635	0.0449051	0.0528024	0.109838	0.0569005	0.036976	0.0436826	0.0341455	0.0498355	0.0430715	0.0630794	0.0394849	0.0482868	0.035629	0.0602077	0.0526815	0.0202722	0.0658413	0.0210675	0.0527259	0.0607161	0.0500183	0.0756037	0.0557377	0.0480239	0.0539864	0.0530307	0.0445951	0.00152818	0.0949379	0.0346253	0.0375687	0.0306968	0.0618892	0.0905774	0.100189	0.0305834	0.0457471	0.0886706	0.0650182	0.0548677	0.0496395	0.0640706	0.0498635	0.138858	0.125721	0.0492702	0.0732069	0.0605577	0.0576312	0.118545	0.082897	0.0812174	0.0313241	0.0479258	0.034943	0.00240451	0.0367217	0.0384314	0.0354985	0.00241874	0.075716	0.0686002	0.0754241	0.0941338	0.121034	0.0107735	0.016265	0.0117026	0.0114136	0.0106949	0.0213709	0.0130811	0.0192373	0.00673595	0.0159642	0.0120406	0.0356738	0.0218134	0.0112978	0.0315661	0.00273945	0.074793	0.00901386	0.0328838	0.00177647	0.0206751	0.00589634	0.0204763	0.00752589	0.0145216	0.0099297	0.0143222	0.599826	0.0183069	0.0103327	0.00876101	0.00878587	0.0190398	0.00977924	0.0169253	0.0128535	0.0159246	0.0471616	0.0142546	0.0142389	0.0130534	0.0191265	0.00715856	0.00845125	0.00841818	0.0113315	0.0368397	0.00683192	0.0223257	0.00140257	0.0152382	0.0103058	0.0163721	0.0136935	0.0104395	0.0307423	0.00916535	0.0107898	0.0150317	0.0143069	0.0209523	0.00883007	0.00632435	0.0130871	0.00917012	0.0498251	0.0258621	0.00475568	0.0176373	0.0075617	0.0148039	0.0218061	0.00708367	0.0117703	0.00910688	0.0247131	0.00964887	0.028542	0.00795942	0.00459094	0.0459758	0.0604469	0.0112443	0.0117772	0.0221308	0.012417	0.00935108	0.00889851	0.0156671	0.0139628	0.0323346	0.0115645	0.00832718	0.00233211	0.0152141	0.0115189	0.649118	0.000201142	0.0493809	0.265184	0.272407	0.0379728	0.332658	0.0423964	0.355402	0.163981	0.134706	0.345911	8.202971
6110	-543736.1	-543699	-37.06678	0.0812862	0.0311803	0.0362805	0.076759	0.0451031	0.0481561	0.0365263	0.0680472	0.0760203	0.0511523	0.0882809	0.0677536	0.0490442	0.0618662	0.0471454	0.104582	0.022034	0.0208673	0.0731187	0.0535423	0.0849978	0.0894861	0.102808	0.00863311	0.0200492	0.0146292	0.0367524	0.0100034	0.00697642	0.00180211	0.00769149	0.0188821	0.0498851	0.000720784	0.0591594	0.0452738	0.047845	0.05936	0.109838	0.0569005	0.0394327	0.0442962	0.0329455	0.0515364	0.0430704	0.0630142	0.0383956	0.0482868	0.0384879	0.052351	0.0526815	0.0222115	0.0678088	0.0203277	0.0527259	0.0580376	0.0521195	0.0713109	0.0556361	0.0480239	0.0539864	0.0530307	0.0479491	0.00121524	0.0949379	0.0372098	0.034077	0.0306968	0.0621	0.0857576	0.100189	0.0297321	0.0457471	0.0886706	0.0697166	0.0548677	0.0554877	0.0640706	0.0542765	0.136476	0.125721	0.0492702	0.0732069	0.0605577	0.0562228	0.118545	0.0801655	0.0831128	0.0313241	0.0416109	0.0344497	0.00356549	0.0391846	0.0384314	0.0382738	0.00202996	0.0686083	0.0720275	0.0799561	0.0851401	0.121034	0.0119258	0.0149453	0.00752828	0.00833737	0.0120817	0.021075	0.0151316	0.0223876	0.00472764	0.015376	0.00868885	0.0356738	0.0267794	0.0092544	0.0302438	0.00371389	0.0727666	0.00886857	0.0284812	0.00247397	0.0212739	0.00618003	0.0244936	0.00888781	0.0112117	0.0112827	0.0156653	0.641915	0.0169311	0.0126997	0.00970281	0.00861177	0.0205855	0.0124443	0.0159556	0.014945	0.0156509	0.0438779	0.0144634	0.0142919	0.0118236	0.0191265	0.00696002	0.00874	0.0069327	0.00772181	0.0356167	0.0084764	0.0213876	0.0017057	0.0166196	0.0120404	0.0174001	0.0136357	0.0103355	0.033122	0.0106628	0.0107898	0.0164123	0.0170378	0.0192503	0.00943337	0.00691046	0.0106725	0.00993968	0.0419777	0.0248998	0.00555899	0.0155914	0.00893822	0.0139266	0.0202967	0.00539997	0.0102159	0.0078228	0.0241195	0.0099578	0.0272131	0.00666731	0.00505436	0.0385498	0.0598791	0.00913168	0.00899076	0.0226202	0.0165335	0.0108138	0.00758766	0.0156671	0.0198866	0.0327652	0.0112525	0.00872153	0.0029445	0.0172243	0.0122209	0.633306	0.000116966	0.0493563	0.265052	0.272272	0.0379539	0.332492	0.0428742	0.355402	0.163981	0.134706	0.345911	8.225908
6120	-543741.3	-543704.6	-36.71749	0.0802488	0.0318822	0.0362805	0.0829981	0.0448109	0.0481561	0.0365263	0.0680472	0.076173	0.0521465	0.0873583	0.0677536	0.0490442	0.0618662	0.0452297	0.0999275	0.0191381	0.0211173	0.0754696	0.0497391	0.0824244	0.0927313	0.102115	0.00920322	0.0196802	0.0146292	0.0373267	0.00910679	0.00521165	0.00210566	0.00686369	0.0170981	0.0465795	0.000617316	0.0607517	0.0472974	0.0487397	0.05936	0.109838	0.0569005	0.0394327	0.0425121	0.0349376	0.0503384	0.0444103	0.0652659	0.0366032	0.0458183	0.0379966	0.053324	0.0541214	0.0206121	0.0625723	0.0213215	0.0519632	0.0585968	0.0503802	0.0713109	0.0556361	0.0468148	0.0528197	0.0506192	0.046636	0.00106795	0.0871777	0.0372098	0.0362928	0.0310603	0.0626942	0.0928121	0.106442	0.0272961	0.0498168	0.0893807	0.0657647	0.0548677	0.0509136	0.0645671	0.0542765	0.136476	0.12041	0.0492702	0.0759789	0.0611675	0.0571589	0.10858	0.0796667	0.0831128	0.0293232	0.045906	0.0369198	0.00319146	0.0372345	0.0360625	0.0382738	0.00220893	0.0730761	0.071249	0.0799339	0.0909317	0.127937	0.0100944	0.0149693	0.0101583	0.0100729	0.010269	0.0191275	0.0149471	0.0171007	0.00524023	0.0178786	0.0112242	0.0343249	0.0267794	0.0126824	0.0306608	0.00550316	0.0780716	0.00701679	0.0312328	0.00260542	0.0213472	0.00668954	0.0210409	0.0103395	0.0161878	0.00987661	0.0124743	0.618401	0.0185543	0.00994768	0.0120679	0.00908787	0.0168673	0.00995719	0.0145892	0.0125047	0.0122231	0.0443405	0.0180004	0.0153873	0.0118236	0.0187871	0.00616956	0.00835804	0.00785912	0.0100809	0.0310051	0.00673952	0.0213876	0.00143858	0.0176734	0.0113012	0.0174069	0.0145542	0.00911945	0.0297301	0.0101758	0.0113592	0.0159224	0.0169453	0.022727	0.00926602	0.00800463	0.0132125	0.0100037	0.0447921	0.0217229	0.00491567	0.0149145	0.00937344	0.0129159	0.025066	0.00708419	0.00929605	0.00821008	0.0241195	0.00908527	0.0272131	0.00677481	0.00387573	0.0407724	0.0598791	0.00908705	0.0121446	0.0232628	0.0147055	0.0106654	0.00680157	0.0156671	0.0182496	0.0308884	0.0118515	0.00795082	0.00430061	0.0172243	0.0114981	0.633306	0.000224822	0.0493563	0.265052	0.272272	0.0379539	0.332492	0.0428742	0.355402	0.163981	0.134706	0.345911	8.190979
6130	-543731.6	-543694.9	-36.71517	0.0783449	0.0318822	0.037761	0.0821144	0.0438084	0.0494312	0.0336696	0.0680472	0.0764469	0.0527343	0.0873583	0.0675939	0.0463916	0.0593724	0.0486928	0.0999275	0.0203166	0.0214004	0.0702379	0.0498211	0.0829495	0.0927313	0.104243	0.00990236	0.018624	0.0139417	0.0378046	0.00845072	0.00521165	0.00194781	0.00708949	0.0174618	0.0488098	0.00124616	0.0607517	0.0472974	0.040845	0.05936	0.109838	0.0569005	0.0386997	0.0457497	0.0349376	0.0533059	0.0444103	0.0642072	0.0363089	0.0478897	0.0365263	0.0552615	0.054006	0.0252972	0.0625723	0.0211779	0.0499129	0.0558512	0.0509939	0.073097	0.0610466	0.0500911	0.0546615	0.0533052	0.0457885	0.0014854	0.0851124	0.0364787	0.0371023	0.0328719	0.0618319	0.0927542	0.104711	0.0277536	0.0465015	0.0893807	0.0744014	0.0541629	0.0509136	0.0645671	0.0540027	0.143004	0.117071	0.0496112	0.0732149	0.0665474	0.0571589	0.10858	0.0812566	0.0831128	0.0274815	0.045906	0.0370253	0.00271009	0.0372345	0.0385206	0.0362371	0.00154533	0.0730761	0.0736831	0.072298	0.0934045	0.122828	0.0134199	0.0144716	0.0114062	0.0100589	0.0137256	0.0191275	0.0122486	0.0223643	0.00495742	0.012916	0.0122867	0.0357648	0.0232736	0.0109775	0.0359675	0.00561002	0.0741734	0.00689829	0.0313374	0.00225871	0.0200317	0.00707311	0.0212429	0.0100386	0.0143887	0.0116293	0.0152687	0.61078	0.0188425	0.0110345	0.0124667	0.00908688	0.016885	0.00995719	0.0173737	0.0127305	0.0129158	0.0497609	0.0163315	0.0145519	0.0125945	0.0177776	0.00800535	0.00926661	0.00946732	0.0102946	0.0322648	0.00605751	0.02381	0.00118438	0.0157975	0.00999367	0.0154526	0.0129742	0.00997389	0.0297301	0.0102848	0.0107059	0.014477	0.0173623	0.0218828	0.00694573	0.00810931	0.0121639	0.00909126	0.0435756	0.0229161	0.00672025	0.0164374	0.00861227	0.0139586	0.0251355	0.00607142	0.0115474	0.00977258	0.022408	0.0100037	0.0267552	0.00831594	0.00601546	0.0414479	0.0606633	0.0100411	0.00806566	0.0218188	0.0147055	0.0116932	0.00742865	0.0151998	0.0193886	0.0308884	0.0112207	0.00648391	0.00354022	0.0156721	0.0127484	0.618659	0.000138828	0.0488418	0.265195	0.272419	0.0379744	0.332672	0.0428974	0.355402	0.163981	0.134706	0.345911	8.190747
6140	-543736.2	-543699.2	-36.9699	0.0780429	0.0343082	0.0377035	0.0821144	0.042674	0.0494312	0.0376225	0.0642838	0.0740084	0.0545498	0.0873583	0.0675939	0.0463916	0.0589772	0.0511376	0.105576	0.0216717	0.0206624	0.072999	0.0530415	0.0859813	0.0912974	0.101464	0.0081251	0.018624	0.0162023	0.0378046	0.00866298	0.00521165	0.00174065	0.00742852	0.0175856	0.0493772	0.00099999	0.0622748	0.0472974	0.0475218	0.0567815	0.109838	0.0558482	0.0346011	0.0470014	0.0349376	0.0533059	0.045527	0.0642072	0.0365708	0.0478897	0.037181	0.0492244	0.054006	0.0222573	0.0625723	0.0211779	0.0484647	0.0568631	0.0506408	0.0678863	0.0588851	0.0500911	0.0546615	0.0558988	0.0457885	0.000993042	0.09069	0.0357711	0.0359631	0.0325923	0.0585808	0.0860586	0.100751	0.0288668	0.0459718	0.0851499	0.0648629	0.0538157	0.0509136	0.0645671	0.0586826	0.139524	0.117071	0.0496502	0.0791908	0.0665474	0.0534723	0.119639	0.0864988	0.0794747	0.0274815	0.0438425	0.0370253	0.00287169	0.0372345	0.0359642	0.0382824	0.00221545	0.0716322	0.0685411	0.072298	0.0934045	0.122828	0.00934582	0.0137493	0.0103443	0.0100589	0.0109512	0.0207695	0.0134555	0.0223643	0.00546826	0.0108025	0.011721	0.0328001	0.0253845	0.0127286	0.0367377	0.00422671	0.0741734	0.00720902	0.0339585	0.00319365	0.0202788	0.00723899	0.0203307	0.00896221	0.0136512	0.01329	0.0130543	0.61078	0.016659	0.0099125	0.011335	0.0120909	0.0176968	0.0121057	0.0161358	0.010447	0.0128663	0.0499132	0.0147726	0.0148701	0.0133871	0.0177776	0.00586619	0.010576	0.00956367	0.00993391	0.0359172	0.00702179	0.0227423	0.0013256	0.0138473	0.0118274	0.015527	0.013112	0.0094591	0.0297301	0.00979263	0.0102208	0.014477	0.0172376	0.0218828	0.00764688	0.00692393	0.0112294	0.00953793	0.0429478	0.0230149	0.00502733	0.0175994	0.00872811	0.0137117	0.023568	0.00539903	0.0131443	0.00742259	0.0245536	0.0084049	0.0250946	0.00750427	0.00643115	0.0431303	0.0606633	0.0113405	0.010404	0.0218188	0.0163684	0.0122174	0.00792567	0.0141554	0.0163836	0.0345474	0.0117767	0.00844381	0.00362876	0.0187017	0.0164277	0.654463	9.99897e-05	0.0488418	0.265195	0.272419	0.0379744	0.332672	0.0428974	0.355506	0.163737	0.134745	0.346012	8.21622
