Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1490	-498799.4	-498776.3	-23.1931	0.0805899	0.029341	0.0360677	0.0777202	0.0429097	0.0489494	0.0365259	0.0627776	0.0814673	0.0517237	0.0932898	0.0641728	0.0468827	0.058764	0.0456168	0.101146	0.022426	0.0216675	0.0687825	0.0543703	0.087413	0.087438	0.103751	0.00883127	0.0186589	0.0121919	0.0372811	0.00967829	0.0060295	0.00125557	0.00874396	0.0189138	0.0470535	0.000717822	0.0617107	0.0485385	0.0477233	0.0565775	0.119591	0.0546926	0.0385523	0.0409716	0.0354605	0.0528045	0.0467061	0.0637787	0.0417805	0.0488241	0.0404822	0.0571333	0.0565875	0.0234263	0.0619126	0.0206521	0.0464083	0.0566077	0.0508349	0.0749711	0.0581376	0.0490773	0.0603703	0.0491223	0.0419013	0.00127761	0.0915652	0.0378285	0.0331814	0.0331132	0.0621237	0.085657	0.101533	0.0324924	0.0511905	0.0875459	0.0678712	0.0531292	0.0518576	0.0649113	0.0515704	0.138347	0.106862	0.0506247	0.0655394	0.0663326	0.0554808	0.108066	0.0841534	0.0817539	0.0285557	0.0423356	0.0350495	0.00269264	0.0346719	0.039236	0.0330237	0.00237318	0.0108983	0.00121134	0.00900867	0.00771369	0.0335094	0.0150288	0.00983866	0.0159323	0.00580919	0.0109419	0.0163115	0.0133207	0.00948133	0.0137455	0.00762759	0.0152516	0.00665567	0.0470529	0.0341607	0.0318586	0.733403	0.0106107	0.0183308	0.011212	0.00706918	0.00857736	0.0103004	0.0025274	0.0125749	0.0151145	0.0113995	0.0127797	0.0116523	0.0178207	0.0122066	0.00875875	0.00773708	0.00731429	0.0173575	0.00601825	0.0167298	0.0166667	0.0119471	0.0753078	0.0214647	0.0111601	0.0116206	0.0335728	0.00506058	0.0133009	0.0104537	0.0262118	0.0269967	0.0153119	0.0226347	0.0158732	0.0143893	0.0176233	0.00544706	0.0102215	0.0598353	0.0121512	0.0208665	0.0125369	0.00980906	0.0170707	0.0128514	0.0220976	0.00865839	0.00999399	0.0199469	0.00825233	0.00556387	0.00850909	0.00844804	0.0045567	0.015208	0.00145988	0.013329	0.0450783	0.0240323	0.0259993	0.0203589	0.0215127	0.0221672	0.00698152	0.0163087	0.0303938	0.0106334	0.01984	0.0186856	0.0150614	0.0132907	0.0493648	0.263561	0.276686	0.0319577	0.339542	0.0388881	0.34851	0.166045	0.142063	0.343381	7.162037
1500	-498811.7	-498788.5	-23.23843	0.0824892	0.0321829	0.0392644	0.0771732	0.0429097	0.0457185	0.0380755	0.0627776	0.0814673	0.0517237	0.0932898	0.0641728	0.0444029	0.058764	0.0452594	0.101146	0.022426	0.0219242	0.0667088	0.0548901	0.087413	0.087438	0.103751	0.00883127	0.0198276	0.0152956	0.039301	0.00928202	0.00583076	0.00184087	0.00729335	0.0201153	0.0470535	0.000490057	0.0567567	0.0459379	0.0477233	0.058128	0.119591	0.0552697	0.0424643	0.0434943	0.0368529	0.0528045	0.042134	0.0645935	0.0355656	0.0439357	0.0362725	0.0571333	0.0565063	0.0206691	0.0625853	0.0230428	0.0464083	0.0556092	0.0508349	0.0724615	0.055937	0.0490773	0.0592215	0.0491223	0.0448118	0.00107059	0.0915652	0.0382212	0.0331814	0.0340007	0.0626646	0.0865031	0.0963585	0.0303663	0.0511905	0.0875459	0.0678712	0.0531292	0.0511406	0.0649113	0.0547149	0.137266	0.105822	0.0506247	0.0677071	0.0676981	0.0573086	0.113614	0.0841534	0.0817539	0.0273631	0.0423356	0.0360231	0.00330349	0.038748	0.0390355	0.0365261	0.00185302	0.0116629	0.00172122	0.013417	0.00594853	0.0346019	0.015852	0.00983866	0.0128333	0.00878876	0.0127775	0.0149081	0.0130999	0.00959154	0.0120648	0.00864007	0.0152516	0.00833788	0.0443663	0.0341607	0.0331352	0.733403	0.0111868	0.0175826	0.0127486	0.00593136	0.00865872	0.0116891	0.00206646	0.0112675	0.0156697	0.00906964	0.0152633	0.0117043	0.01841	0.0122066	0.0129761	0.00773593	0.0100465	0.0153137	0.00453443	0.016825	0.0143121	0.0129413	0.0736991	0.0263223	0.0118285	0.0103157	0.0352961	0.00677596	0.0133488	0.012228	0.0261563	0.0255254	0.0152688	0.0216081	0.0126691	0.0146021	0.0151826	0.00661683	0.00940507	0.0584433	0.0102012	0.0213373	0.00824593	0.00814224	0.0170707	0.0129249	0.0225139	0.00904305	0.0091339	0.0192784	0.0107323	0.00392398	0.00879285	0.00674398	0.00457762	0.0113902	0.00245904	0.0120393	0.0449854	0.0225541	0.027048	0.0203132	0.0186537	0.0222377	0.00870655	0.0149747	0.031339	0.00857539	0.02454	0.0239716	0.0167065	0.0145356	0.0492808	0.263112	0.276215	0.0336059	0.338964	0.0388219	0.34851	0.166045	0.142063	0.343381	7.16657
1510	-498789.5	-498766.4	-23.12867	0.0761792	0.0308396	0.0392644	0.0768315	0.0429097	0.0466885	0.0352857	0.0630544	0.0839616	0.052688	0.0932898	0.066754	0.0459125	0.0590525	0.0452594	0.101146	0.0210347	0.0231017	0.0667088	0.0483212	0.0781591	0.087438	0.103616	0.00870074	0.0225553	0.0147074	0.039301	0.00865798	0.00639139	0.00184897	0.00894187	0.0162093	0.0523902	0.000480493	0.0618518	0.0459379	0.0459323	0.058128	0.119591	0.0577218	0.039871	0.0434943	0.034036	0.0528045	0.0413866	0.0616876	0.0355656	0.0474218	0.0380931	0.0538524	0.0565063	0.0224686	0.0654588	0.0227868	0.0464083	0.0556092	0.0535898	0.0697659	0.0562758	0.050797	0.0577609	0.0493337	0.0453147	0.00144377	0.0915652	0.03787	0.033551	0.0318989	0.0630886	0.083471	0.0963585	0.0311516	0.0471778	0.0865209	0.0646713	0.0551018	0.0509464	0.0649113	0.0579617	0.138459	0.115268	0.0478874	0.0677071	0.0602229	0.0588627	0.115261	0.0782976	0.0861574	0.029374	0.0420395	0.0360231	0.00257441	0.038748	0.0373645	0.0350537	0.00205773	0.00999426	0.0014697	0.0126474	0.00748913	0.0353312	0.0125875	0.0103879	0.0133675	0.00736645	0.00914825	0.0178436	0.0128533	0.00918408	0.0126254	0.00659475	0.0158	0.00737381	0.0443663	0.0352873	0.0331352	0.733403	0.0125669	0.0177444	0.0104945	0.00690705	0.0102931	0.010997	0.0027828	0.011632	0.0134782	0.00954405	0.0152633	0.00895183	0.0160452	0.0126786	0.0107491	0.00830651	0.00878657	0.0117357	0.00472443	0.0178487	0.0152795	0.0109954	0.0736991	0.0207023	0.0111721	0.0127843	0.0335292	0.00644952	0.012515	0.0104778	0.0261563	0.0279414	0.0152323	0.022256	0.0126691	0.0163989	0.0168071	0.00591171	0.00990012	0.0584433	0.00997774	0.0240802	0.00927323	0.0083135	0.021646	0.0129249	0.0231054	0.00904305	0.0109504	0.016388	0.0116361	0.00521234	0.00979067	0.00754142	0.00492914	0.0124913	0.00208077	0.0154417	0.0449854	0.0225541	0.0308022	0.0217898	0.0252623	0.0228179	0.00786829	0.0156786	0.031339	0.00897698	0.0202351	0.0186598	0.0167065	0.0178054	0.0491551	0.264991	0.275511	0.0335202	0.3381	0.038723	0.34851	0.166045	0.142063	0.343381	7.155593
1520	-498802.9	-498779.6	-23.26148	0.07392	0.0337572	0.0386108	0.0778501	0.0440682	0.046744	0.0372098	0.0630544	0.0786933	0.052688	0.0968803	0.0657546	0.0461964	0.0530036	0.0473096	0.101146	0.0215947	0.0219735	0.0755337	0.045474	0.087764	0.087438	0.108329	0.00986485	0.0205356	0.0137097	0.0366792	0.00878444	0.00668411	0.00184897	0.00803687	0.0191569	0.046947	0.00112488	0.0589544	0.0482897	0.0459323	0.0599473	0.119591	0.0556981	0.039871	0.0434943	0.0297171	0.0529499	0.0438253	0.0632289	0.0360656	0.0474218	0.0371801	0.0538524	0.0543573	0.0224686	0.0654588	0.0229007	0.0464083	0.055482	0.0520181	0.0685613	0.058449	0.0466652	0.0577609	0.0469253	0.0442721	0.00170544	0.0915652	0.03787	0.033551	0.0318989	0.0630886	0.0849213	0.0952087	0.0309338	0.0471841	0.0865209	0.0653475	0.0535885	0.0526403	0.0630792	0.0536915	0.149057	0.105649	0.046618	0.0674745	0.0602229	0.0573039	0.110269	0.0782976	0.0861574	0.0294203	0.0470008	0.0360231	0.00302856	0.038748	0.0386894	0.0389483	0.00216469	0.0108129	0.00155379	0.0142169	0.0074754	0.032414	0.0147126	0.0106367	0.0153865	0.00698593	0.0125326	0.0145745	0.0132525	0.00871963	0.0162455	0.00819461	0.0132806	0.00931215	0.0443663	0.0352873	0.0321271	0.732087	0.0143428	0.0167013	0.0136684	0.00726445	0.00752898	0.0103579	0.00362765	0.0114691	0.0158645	0.00807992	0.015738	0.010581	0.0182027	0.00897463	0.0116935	0.00994511	0.00966039	0.016547	0.00430195	0.0171584	0.0143319	0.0109954	0.0736991	0.0216355	0.0111721	0.0112516	0.0338829	0.00814508	0.012515	0.0112171	0.0232331	0.0279414	0.0152323	0.0261898	0.0141028	0.0146008	0.0166244	0.00569033	0.00786736	0.0614864	0.0127459	0.0227976	0.00963828	0.00965555	0.0190978	0.0105263	0.0237719	0.0108701	0.0098156	0.019408	0.0112463	0.00552721	0.00979067	0.00809598	0.00535907	0.0126815	0.00298374	0.0137621	0.0487656	0.0217976	0.0299423	0.0196981	0.0204303	0.0225223	0.00664151	0.0164979	0.0302634	0.00936717	0.0200969	0.0204622	0.0175704	0.0153683	0.0492366	0.26543	0.275968	0.0319189	0.33866	0.0387871	0.34851	0.166045	0.142063	0.343381	7.168875
1530	-498795.1	-498771.7	-23.38428	0.07392	0.033572	0.0361701	0.0805428	0.0446017	0.046744	0.0357599	0.0630544	0.0786933	0.052593	0.0903206	0.0657546	0.0469472	0.065543	0.0474464	0.101146	0.0215947	0.0214997	0.0700709	0.045474	0.087764	0.0920208	0.0998139	0.00913153	0.0205356	0.0137097	0.0377719	0.00850296	0.00641872	0.00207388	0.00803687	0.0204687	0.046947	0.000433337	0.0589544	0.0469969	0.0459323	0.0587467	0.119591	0.0572195	0.0366321	0.0442999	0.0324174	0.0529499	0.0436617	0.0632289	0.038413	0.0474218	0.0380589	0.0538524	0.0543573	0.0205191	0.0620411	0.0219023	0.0499064	0.055482	0.0502743	0.0677482	0.0545687	0.0466652	0.0593744	0.0506952	0.0470552	0.00139095	0.0876506	0.0385622	0.033551	0.0314462	0.0644945	0.0862299	0.104794	0.0309338	0.0507612	0.0919327	0.0698686	0.0527165	0.0526403	0.0603849	0.0555105	0.145005	0.108674	0.0488047	0.0710928	0.0623423	0.0573039	0.112026	0.0775631	0.0861574	0.0279883	0.0412125	0.0360231	0.00321444	0.0370656	0.0356381	0.0389483	0.00219631	0.0106525	0.0013057	0.0105923	0.00800683	0.0326562	0.0135875	0.0115428	0.0138147	0.00589525	0.010172	0.014845	0.0136321	0.010717	0.0140752	0.00726398	0.0172246	0.00773564	0.0493463	0.0357621	0.0349075	0.732087	0.0111114	0.0194504	0.0109548	0.00684326	0.0082844	0.0116002	0.00266896	0.011616	0.0164932	0.00969755	0.0165191	0.012238	0.0159612	0.010516	0.0105489	0.00722295	0.00846257	0.0149123	0.00530648	0.015797	0.0139378	0.00935307	0.076819	0.0241766	0.012444	0.0115294	0.0297931	0.00580974	0.0131982	0.0105562	0.0232331	0.027979	0.0145328	0.0263287	0.0137646	0.0205101	0.0166244	0.0048029	0.00845996	0.0624479	0.011779	0.0210689	0.0100966	0.00861697	0.0176326	0.0112603	0.0237719	0.0110605	0.0114698	0.0197046	0.00876871	0.00532116	0.00616031	0.00732362	0.00573957	0.0143084	0.0032223	0.0151156	0.0487656	0.0196836	0.0299423	0.0195518	0.0217338	0.0199766	0.00603719	0.0179591	0.0344637	0.00891426	0.0200969	0.0208206	0.0185011	0.0157923	0.0492366	0.26543	0.275968	0.0319189	0.33866	0.0387871	0.34851	0.166045	0.142063	0.343381	7.181154
1540	-498799	-498775.5	-23.45642	0.0743576	0.030742	0.034175	0.0772569	0.0446017	0.0486009	0.0368365	0.0689976	0.0786933	0.0519234	0.0895767	0.0657546	0.0470986	0.0560625	0.0459557	0.101146	0.0222242	0.0216248	0.0713523	0.0500458	0.0855462	0.0926248	0.100591	0.00912409	0.019304	0.0149689	0.0364735	0.00836332	0.00641872	0.00235686	0.00803687	0.0171076	0.0523142	0.000770098	0.0589544	0.0442407	0.0473854	0.0587732	0.119591	0.0572195	0.0388338	0.042586	0.0363741	0.0529499	0.0403584	0.063237	0.038413	0.0481857	0.0343439	0.0537177	0.0571244	0.0227784	0.0677596	0.0213947	0.0499064	0.0588534	0.0503793	0.0712407	0.0545687	0.0486104	0.0625532	0.0506952	0.0478663	0.000915929	0.0876506	0.041571	0.0345704	0.0314462	0.0595495	0.0889911	0.097435	0.0283023	0.0454111	0.0919327	0.0696469	0.0527165	0.0507797	0.0631348	0.0555105	0.145371	0.111064	0.0522537	0.0699016	0.0638042	0.055211	0.108257	0.0856595	0.0845756	0.0282913	0.043422	0.0360231	0.00312737	0.0370656	0.0347845	0.0389483	0.00264673	0.0105669	0.00106378	0.00908795	0.00850624	0.0326562	0.0135875	0.00949514	0.0150179	0.00798006	0.00866106	0.0162246	0.0127349	0.00820743	0.0146645	0.00726398	0.016722	0.00665628	0.0401876	0.0304628	0.0393458	0.739361	0.0114969	0.0168968	0.0115416	0.00751609	0.00775951	0.0116002	0.00295005	0.0110311	0.0142318	0.0069993	0.0160039	0.0119678	0.0167502	0.0114105	0.013617	0.00722295	0.00887307	0.0124798	0.00430429	0.0153057	0.016257	0.0115664	0.0713632	0.0235539	0.0114199	0.013334	0.0352012	0.005162	0.0146209	0.0113006	0.0237585	0.027077	0.0157232	0.0263297	0.0137646	0.0190057	0.0166244	0.00695461	0.0109477	0.0606495	0.0116737	0.0223319	0.00832064	0.00634707	0.0176326	0.0104363	0.0237719	0.0120676	0.0109941	0.0175063	0.0120219	0.00475732	0.00796804	0.00779107	0.00546769	0.0131831	0.00320681	0.0151156	0.0493372	0.0212033	0.0302684	0.0226199	0.0217338	0.0188278	0.00639167	0.0153524	0.0320529	0.0106365	0.0239847	0.0201644	0.0164921	0.0157923	0.0490239	0.262227	0.274776	0.031781	0.343572	0.0386196	0.34851	0.166045	0.142063	0.343381	7.188369
1550	-498814.2	-498791	-23.19955	0.0743576	0.0355263	0.0370074	0.0778082	0.0446017	0.0486009	0.0328974	0.0689976	0.0786933	0.0496402	0.0834008	0.0657546	0.0488442	0.0603895	0.0470012	0.101333	0.0206092	0.0221954	0.0636545	0.0500458	0.0849899	0.0926248	0.10571	0.00912409	0.0212431	0.0136329	0.0402923	0.00791911	0.00591597	0.0016866	0.00834689	0.0162944	0.0529246	0.000707127	0.0654281	0.0455832	0.0473854	0.0596024	0.114245	0.0568838	0.0400253	0.0461011	0.0321873	0.0529499	0.0414029	0.0620308	0.038413	0.0467239	0.0373086	0.0537177	0.0571244	0.021443	0.0677596	0.0215933	0.0490502	0.0592868	0.0503793	0.0752808	0.0545687	0.0469673	0.0630834	0.0458805	0.0460714	0.00158879	0.0876506	0.037131	0.0345704	0.0324477	0.0597139	0.0866464	0.0989869	0.0283023	0.0443497	0.0919327	0.0701757	0.0542029	0.0503843	0.0617301	0.0555105	0.141099	0.111285	0.0474363	0.0699016	0.0637219	0.0536475	0.108257	0.0809054	0.0823083	0.0302977	0.0440515	0.0359179	0.00247461	0.0369459	0.0347845	0.0364774	0.00172705	0.00861464	0.00261108	0.0125324	0.00962669	0.0322789	0.0120318	0.0109187	0.0148618	0.00722225	0.00963101	0.0157211	0.0156216	0.0106647	0.0132746	0.00679558	0.013162	0.00766643	0.0490554	0.0351631	0.0303576	0.739361	0.0137402	0.0203236	0.012279	0.00558157	0.00780261	0.0116002	0.00273125	0.0112804	0.0144256	0.00653682	0.0128147	0.0118413	0.0171736	0.0114105	0.0106535	0.00768783	0.00991261	0.0151893	0.00677105	0.0147815	0.0126493	0.0103676	0.0772905	0.023621	0.00984321	0.0114183	0.0340168	0.00577263	0.0121257	0.0123069	0.0236505	0.027077	0.0139592	0.02451	0.0137646	0.0153187	0.015729	0.00498204	0.0131685	0.0606495	0.0112182	0.0223319	0.00941838	0.00785251	0.0164886	0.0108818	0.0206082	0.0111194	0.0107792	0.0205902	0.0110401	0.00414	0.00738345	0.00787026	0.00548452	0.0131817	0.00393931	0.0125544	0.048294	0.0199945	0.0295647	0.0223019	0.0215729	0.020391	0.00788298	0.0165216	0.0309967	0.0107854	0.0224883	0.0196373	0.0169307	0.0166961	0.0490239	0.262227	0.274776	0.031781	0.343572	0.0386196	0.34851	0.166045	0.142063	0.343381	7.162681
1560	-498796.2	-498773.1	-23.0832	0.0783207	0.0302481	0.0375803	0.077583	0.0446017	0.049567	0.038428	0.0643515	0.0793149	0.0495872	0.086105	0.0657546	0.0483723	0.0603895	0.0469233	0.103124	0.0210133	0.023069	0.0700806	0.0504133	0.0849899	0.0874668	0.103397	0.0100927	0.0185664	0.0152606	0.0402923	0.00849577	0.00680438	0.00160639	0.00816274	0.0165715	0.047351	0.00127864	0.0643073	0.0473302	0.0447301	0.0597773	0.118674	0.0560038	0.037253	0.0427783	0.0321331	0.0477714	0.0452211	0.0666868	0.0380877	0.0461538	0.0373086	0.0559555	0.0550556	0.021443	0.063407	0.0225285	0.0533268	0.0558264	0.0503793	0.0752808	0.0577487	0.0469673	0.0575675	0.0458805	0.0477276	0.000967037	0.0918061	0.0376416	0.0345704	0.0324477	0.0597139	0.0866464	0.105545	0.0283023	0.0443497	0.0919327	0.0701757	0.0542029	0.0503843	0.0645426	0.0528143	0.141099	0.111285	0.0474363	0.0682214	0.0615131	0.0528112	0.11965	0.0809054	0.0782551	0.0302977	0.0454965	0.0359179	0.00308523	0.0357514	0.0347845	0.0364774	0.00115924	0.011419	0.00167991	0.0109773	0.00721924	0.0322789	0.012816	0.0110697	0.0165595	0.00705629	0.0098578	0.0142546	0.0142016	0.00905724	0.014144	0.00636212	0.015398	0.00682332	0.0465015	0.0343973	0.0324321	0.739361	0.0111412	0.015021	0.0100854	0.00794677	0.00923869	0.0116063	0.00357232	0.0130914	0.0107863	0.00838755	0.0138728	0.0100466	0.0167351	0.0102854	0.0107432	0.00850418	0.00948653	0.018929	0.00628403	0.0178925	0.0158942	0.010888	0.0757545	0.0203929	0.00922278	0.0130999	0.0309951	0.00513696	0.0109963	0.0107568	0.0221493	0.0294765	0.013186	0.0237512	0.0124941	0.0136294	0.015729	0.00591536	0.0104686	0.055525	0.0115852	0.0194906	0.0109388	0.00858892	0.0151735	0.0121078	0.0206082	0.012646	0.0102703	0.0202743	0.0110654	0.00456931	0.0107345	0.00636285	0.00507939	0.0148234	0.00282393	0.0123505	0.048294	0.0219159	0.0271476	0.0206178	0.0290662	0.018398	0.00760713	0.0164864	0.0326755	0.00698103	0.0208362	0.0196373	0.0168773	0.0133644	0.0489892	0.262041	0.274581	0.0324671	0.343329	0.0385923	0.348734	0.165509	0.142155	0.343602	7.151046
1570	-498800.2	-498776.8	-23.35622	0.080493	0.0326998	0.0396733	0.0823913	0.0449962	0.049567	0.0351604	0.0643515	0.0793149	0.0495872	0.0942417	0.0657546	0.0483723	0.0556905	0.0464474	0.10695	0.0202488	0.0222827	0.066732	0.0506333	0.085252	0.0958053	0.103397	0.0101354	0.0214105	0.014395	0.0402923	0.0108245	0.00591583	0.00145671	0.00763782	0.018444	0.0509977	0.00117329	0.0609493	0.0447776	0.0474289	0.0597773	0.118674	0.0558031	0.036296	0.0424422	0.0321331	0.051069	0.0417494	0.0666868	0.0384844	0.0484256	0.0373086	0.0559555	0.0509562	0.021443	0.063407	0.0219409	0.0508094	0.0590409	0.0543928	0.0752808	0.0583908	0.0498998	0.0595599	0.0462209	0.0444077	0.00072935	0.0917428	0.0376416	0.0349636	0.031523	0.0637191	0.0856738	0.105663	0.0283023	0.0444097	0.0841307	0.0684922	0.0531481	0.0535968	0.0645426	0.0528143	0.141099	0.103502	0.0494419	0.0682214	0.0606769	0.0550068	0.117381	0.0809054	0.0815607	0.0285796	0.0457519	0.0348401	0.00320389	0.0357514	0.0394521	0.0357962	0.00188343	0.0121785	0.00244208	0.0103017	0.00862599	0.0322789	0.0130028	0.0100444	0.0148803	0.00512146	0.0113957	0.018369	0.0128998	0.00848083	0.0139542	0.00694607	0.0162338	0.00848915	0.0465015	0.0349837	0.0334569	0.708898	0.0111412	0.022208	0.0115726	0.00576289	0.00822626	0.0107789	0.00306292	0.0116645	0.0103813	0.00857924	0.0133481	0.0112741	0.0182654	0.00954902	0.0102128	0.00843022	0.00902084	0.0215764	0.00540901	0.0178089	0.0115377	0.0106128	0.0757545	0.0199102	0.0131797	0.0131436	0.0349623	0.00562992	0.00964746	0.0134362	0.0259911	0.0293304	0.0165625	0.025789	0.011891	0.0160164	0.0185784	0.00612353	0.0100255	0.0636142	0.0115852	0.0235251	0.0131129	0.00925984	0.0139141	0.0116199	0.0231888	0.0104341	0.0103127	0.0200944	0.0105675	0.00336877	0.00828831	0.00789911	0.00508707	0.0123793	0.00275449	0.0135646	0.048294	0.0201413	0.0282241	0.0202533	0.0247823	0.0197211	0.00538874	0.0169445	0.0316747	0.0113931	0.0208722	0.0196373	0.0159987	0.0139907	0.048868	0.261852	0.273902	0.0323868	0.342479	0.040512	0.348734	0.165509	0.142155	0.343602	7.178349
1580	-498789.8	-498766.5	-23.25248	0.080493	0.0330089	0.0396733	0.0823913	0.046207	0.049567	0.0330123	0.0638815	0.0849099	0.0515826	0.0942417	0.0701454	0.0464204	0.0567061	0.0464474	0.10427	0.0208353	0.0218689	0.0657776	0.0511238	0.0885046	0.0908189	0.103397	0.0110299	0.020975	0.0131515	0.0402923	0.0094273	0.00603473	0.00150944	0.00911374	0.0184528	0.0493963	0.000801124	0.0591298	0.0447776	0.0500782	0.0568353	0.114206	0.0558031	0.0387626	0.0469854	0.0328567	0.0513678	0.0409708	0.0628236	0.0372693	0.0484256	0.0373086	0.0508323	0.0540374	0.021443	0.0659094	0.0212621	0.0518525	0.0567589	0.053286	0.0752808	0.0541729	0.0500906	0.0587045	0.0488914	0.0451186	0.000804334	0.0921493	0.0376416	0.0349636	0.0319107	0.0639557	0.0880998	0.104406	0.0310238	0.0497579	0.0841307	0.0702117	0.0531481	0.0535968	0.0645426	0.0534527	0.141099	0.10089	0.0494419	0.0682214	0.0620868	0.0558394	0.112605	0.0773887	0.0815607	0.0290561	0.0427344	0.0383985	0.00291576	0.0365239	0.0347146	0.0357962	0.00192982	0.0116583	0.00175159	0.00990668	0.00726189	0.0322789	0.014745	0.0107384	0.0163553	0.00586791	0.0116427	0.0152414	0.0129594	0.00972962	0.0129732	0.00708064	0.0146745	0.00701758	0.0442196	0.0333818	0.0350506	0.722596	0.0132556	0.0160881	0.0116673	0.00630126	0.00905217	0.0107789	0.00283114	0.00935644	0.0103813	0.00865259	0.0139388	0.00993907	0.0182654	0.0107408	0.01151	0.0084793	0.00936894	0.0168431	0.00597237	0.0157171	0.0110954	0.0100745	0.0726017	0.0214678	0.0111776	0.0121698	0.035525	0.00643404	0.0149804	0.011832	0.0236633	0.0293304	0.0163812	0.0278989	0.0138659	0.0175895	0.017174	0.00721813	0.0100255	0.0636142	0.0101341	0.022701	0.0107871	0.00975006	0.0133909	0.0105015	0.0200224	0.0100184	0.0133724	0.0182696	0.0103397	0.00537373	0.00713511	0.00766978	0.00588676	0.0140159	0.0020145	0.0150453	0.0431072	0.0210475	0.0281265	0.0205771	0.0303746	0.0198485	0.00746582	0.0171843	0.0304068	0.00826554	0.019217	0.0210912	0.0141384	0.0146001	0.048868	0.261852	0.273902	0.0323868	0.342479	0.040512	0.348734	0.165509	0.142155	0.343602	7.167975
