Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
9830	-420864.7	-420856.7	-7.971501	0.032727	0.0367982	0.0688775	0.0360774	0.059687	0.0782867	0.0517235	0.0870373	0.0666889	0.0461777	0.0482392	0.105477	0.0327681	0.0714023	0.052553	0.0874947	0.0919084	0.0112812	0.0206388	0.0152714	0.0380094	0.00859882	0.0070975	0.00715472	0.0542181	0.00113346	0.0477043	0.0475443	0.0530066	0.0497171	0.0356552	0.0690931	0.0381372	0.0465772	0.0371599	0.0583928	0.0507709	0.0675911	0.0384678	0.0516002	0.081921	0.0699699	0.0764977	0.0506743	0.0576349	0.0504582	0.0434318	0.00135912	0.0392543	0.0353543	0.0286358	0.10447	0.0293282	0.0468182	0.0671313	0.0573894	0.0531942	0.0646502	0.058136	0.138207	0.0497724	0.0772112	0.0510543	0.123073	0.0798804	0.0402198	0.0469057	0.00265938	0.0382156	0.035082	0.00131673	0.0600197	0.0868666	0.0850101	0.0872611	0.124386	0.020918	0.00668498	0.0320492	0.014063	0.00989544	0.00462947	0.00722149	0.0336724	0.0124295	0.0242349	0.0660621	0.0173676	0.0236653	0.00393361	0.0140932	0.010402	0.0135695	0.0130872	0.0179741	0.00783255	0.0154728	0.0222005	0.0190625	0.0296545	0.00801913	0.0131311	0.040176	0.0126481	0.00691308	0.0292256	0.0163215	0.0141936	0.020089	0.00684902	0.00861799	0.011505	0.0178555	0.00856677	0.0120353	0.0222806	0.00909875	0.0101924	0.00968692	0.014451	0.0190973	0.023012	0.0267829	0.0349266	0.00217388	0.664824	0.00725805	0.0165266	0.0136857	0.0130057	0.0184669	0.0118976	0.0500265	0.00906879	0.00886326	0.0126696	0.0135066	0.0109483	0.0443629	0.0717067	0.0155906	0.0135126	0.0140311	0.0117809	0.00847706	0.703769	0.0205832	0.00385606	2.75687e-05	0.0544269	0.252026	0.258648	0.0437138	0.347414	0.0437718	0.363479	0.149788	0.130561	0.356172	6.648665
9840	-420870	-420862.3	-7.660773	0.0320688	0.039693	0.0688775	0.0361499	0.0630472	0.0782867	0.0517235	0.0870373	0.0666889	0.0491071	0.045936	0.10123	0.0327681	0.0685464	0.052553	0.0879826	0.0999738	0.0101021	0.020428	0.0140191	0.0380094	0.00706158	0.00578309	0.0068143	0.047244	0.00076664	0.0460943	0.049832	0.0530066	0.0497171	0.0342143	0.0666563	0.0381372	0.0496827	0.0367508	0.0561576	0.0515822	0.0636133	0.0384678	0.0524276	0.081921	0.070831	0.0813213	0.0506743	0.0601179	0.0509195	0.0449855	0.000719347	0.0380601	0.0353543	0.0296791	0.101512	0.0293282	0.0515196	0.0727442	0.053552	0.0509362	0.0642888	0.058136	0.138207	0.0459283	0.0772112	0.0541036	0.126144	0.0852286	0.0402198	0.0452189	0.00297442	0.0394685	0.0365677	0.00119457	0.0654026	0.0738357	0.0850101	0.0964766	0.131135	0.0197401	0.00797935	0.0320492	0.0141532	0.00894517	0.00602466	0.00586182	0.0336724	0.0113246	0.0212491	0.067355	0.0147322	0.021577	0.00501615	0.0126807	0.0141428	0.0151846	0.0121293	0.0157187	0.00779504	0.0115406	0.0216394	0.015785	0.0289364	0.00642131	0.0117757	0.0406987	0.0116268	0.00808233	0.0296181	0.0165727	0.0133231	0.0222937	0.00497832	0.00964988	0.00872243	0.0178555	0.00853174	0.010323	0.0249796	0.0104254	0.0101924	0.00968692	0.0110901	0.020428	0.0233155	0.0236939	0.0356188	0.00216302	0.664824	0.00847509	0.0155988	0.0141696	0.0126024	0.0206261	0.0120789	0.0506791	0.00721267	0.00755453	0.0143365	0.0104107	0.0141417	0.0462769	0.0717067	0.0155906	0.0130523	0.0144505	0.0131735	0.00723978	0.668537	0.0208834	0.00748603	2.08824e-05	0.0544269	0.252026	0.258648	0.0437138	0.347414	0.0437718	0.363479	0.149788	0.130561	0.356172	6.617592
9850	-420858.8	-420851.3	-7.493232	0.0318079	0.039693	0.0691019	0.0345541	0.063378	0.0770951	0.0528858	0.0870373	0.0666889	0.0480093	0.045936	0.104867	0.0325451	0.0680396	0.0506572	0.0903127	0.0946165	0.0109347	0.0177777	0.014347	0.0392168	0.00999792	0.00658433	0.00767212	0.047244	0.00110261	0.044973	0.044608	0.0541087	0.0496573	0.03681	0.0647612	0.0411159	0.0496827	0.0371472	0.0561576	0.0527489	0.0636133	0.0384678	0.0530669	0.0804375	0.0741589	0.0813213	0.048895	0.0601179	0.0509195	0.0449855	0.00129952	0.0380601	0.036466	0.0347261	0.101512	0.0297015	0.0460951	0.0685256	0.0541759	0.0533394	0.0595226	0.058136	0.140141	0.0469306	0.0772112	0.0504191	0.124782	0.0852286	0.0359107	0.045514	0.00385775	0.0380102	0.0365677	0.00202392	0.0620585	0.0766612	0.0850101	0.0906994	0.131135	0.0201822	0.00723631	0.0317621	0.014113	0.00871422	0.00680128	0.00790369	0.033254	0.0128388	0.0215946	0.0685078	0.0153775	0.0230338	0.00338731	0.0105974	0.0130959	0.015949	0.0102806	0.0160719	0.0101456	0.0138873	0.0218631	0.0173215	0.0311015	0.00880753	0.00952236	0.0406987	0.0118293	0.00925804	0.0288233	0.0138055	0.0128137	0.0241602	0.00784599	0.00952842	0.0110859	0.0186725	0.0107447	0.0102721	0.022194	0.0103786	0.0111573	0.00842347	0.0132408	0.020384	0.0218531	0.0262223	0.0341475	0.00242085	0.664824	0.00816726	0.0159726	0.0165275	0.0127545	0.0190961	0.0115769	0.0511776	0.00758548	0.00574359	0.0105401	0.0123501	0.012332	0.0483662	0.0717067	0.0171482	0.013352	0.0130351	0.0128383	0.00613902	0.655673	0.0213084	0.00571537	1.97778e-05	0.0544269	0.252026	0.258648	0.0437138	0.347414	0.0437718	0.363479	0.149788	0.130561	0.356172	6.600838
9860	-420870.8	-420863.2	-7.67106	0.0325619	0.039693	0.0691019	0.0334725	0.063378	0.0770951	0.0530892	0.0917507	0.0666889	0.0480093	0.0505562	0.105502	0.0323511	0.0679172	0.0510587	0.0854566	0.0946165	0.0108253	0.0177777	0.0144742	0.0393557	0.0105167	0.00526358	0.00822774	0.047244	0.000817723	0.0481475	0.0495141	0.0541087	0.0496573	0.039412	0.0623756	0.0405185	0.0485175	0.0394211	0.0561576	0.0499916	0.0636133	0.0384726	0.0475712	0.0804375	0.0716552	0.0813213	0.050206	0.0601179	0.0510557	0.0449855	0.000697184	0.0381952	0.0368455	0.0315361	0.0985422	0.0286809	0.0460951	0.073159	0.0546192	0.0544805	0.0615025	0.058136	0.142465	0.0513829	0.0772112	0.0511839	0.124782	0.0852286	0.0421632	0.045514	0.00288393	0.0371888	0.0365677	0.00185841	0.0600988	0.0842013	0.0850101	0.0934949	0.128178	0.0214665	0.00669738	0.0310623	0.0152402	0.0112125	0.00644947	0.00866133	0.0351073	0.0128388	0.0265441	0.0673232	0.0144931	0.0230338	0.00503869	0.0118656	0.0158553	0.0183596	0.013775	0.0147228	0.00875022	0.0146034	0.0210531	0.0189231	0.0293761	0.00803614	0.0104649	0.0406987	0.0105354	0.00625964	0.030895	0.016231	0.0118168	0.0266774	0.00550114	0.00712508	0.00877086	0.0184492	0.0087251	0.0114322	0.0233956	0.00646001	0.0100998	0.00852664	0.0117698	0.020802	0.0221348	0.0267358	0.0354491	0.00241266	0.664824	0.00933145	0.0159726	0.0149261	0.0110241	0.0199247	0.012773	0.0511776	0.00880087	0.00645566	0.0103275	0.013099	0.0114107	0.0430306	0.0717067	0.0158887	0.0123641	0.00739974	0.0125844	0.00635012	0.655673	0.0205168	0.00521717	2.40125e-05	0.052061	0.255626	0.258188	0.043636	0.346796	0.043694	0.363479	0.149788	0.130561	0.356172	6.61862
9870	-420862	-420854.2	-7.779578	0.0335693	0.038583	0.0691019	0.0334725	0.0598394	0.0735233	0.0530892	0.0917507	0.0687196	0.0480093	0.04725	0.105502	0.0334443	0.0730633	0.0523199	0.0862735	0.0906714	0.00992125	0.0177755	0.0143127	0.0374765	0.00926682	0.00613148	0.00873076	0.0543759	0.000976154	0.0447631	0.0498099	0.0608041	0.0504715	0.0375945	0.0671715	0.0416992	0.0478614	0.0394211	0.0550862	0.051621	0.0636133	0.0379702	0.0511956	0.0804375	0.0727461	0.0799712	0.0510528	0.0602767	0.0510557	0.0449855	0.00095965	0.0366192	0.0368455	0.0315361	0.0985422	0.0297401	0.0464259	0.073159	0.0546192	0.05247	0.0666794	0.0582488	0.142465	0.0520402	0.0734185	0.0520976	0.124782	0.0852286	0.0410003	0.045514	0.00365952	0.0371888	0.0365677	0.00197764	0.0662299	0.0771321	0.0828632	0.0934949	0.128178	0.0221795	0.00826084	0.0305766	0.0151742	0.00993355	0.00392707	0.00778842	0.029681	0.0135396	0.0238149	0.0680985	0.017126	0.0239068	0.00278102	0.0130503	0.0142786	0.0127232	0.0113902	0.0163575	0.00876734	0.0116646	0.0218566	0.0182789	0.0293761	0.00745402	0.00886861	0.0406987	0.0107353	0.00675783	0.0277745	0.0158922	0.0132626	0.0224926	0.00597645	0.00796221	0.00952314	0.0167459	0.00931332	0.0141212	0.0200479	0.00885398	0.00965119	0.00945996	0.0106572	0.020802	0.0221872	0.0305563	0.0347387	0.00239968	0.664824	0.0102893	0.0180934	0.0156333	0.0124145	0.020713	0.012654	0.0563019	0.00805438	0.0053854	0.0125821	0.0123107	0.0103503	0.0455857	0.0689487	0.0175364	0.0120741	0.013303	0.0109467	0.00792359	0.655673	0.0224738	0.00736283	0.00013446	0.0523444	0.257017	0.259594	0.0438736	0.348684	0.0384872	0.363932	0.149975	0.129478	0.356615	6.629472
9880	-420874.8	-420867.1	-7.63788	0.0296167	0.038583	0.0691019	0.0334725	0.0611029	0.0735233	0.0530892	0.0917507	0.073897	0.0489686	0.04725	0.107708	0.0330665	0.0730633	0.0523199	0.084648	0.0939726	0.00924798	0.0185275	0.0151952	0.0374765	0.00962351	0.00751952	0.00858525	0.0526965	0.000942622	0.0447631	0.0444831	0.0623647	0.0460751	0.0374823	0.0670613	0.0421769	0.0491203	0.0372045	0.056909	0.0516192	0.0636133	0.038109	0.0527518	0.0849331	0.0727461	0.0799712	0.0470586	0.0602767	0.0502853	0.0449855	0.000745216	0.0378164	0.036336	0.0317354	0.0985422	0.0303588	0.0446381	0.0689498	0.053405	0.0511997	0.0603917	0.0577574	0.142465	0.0520402	0.0734185	0.0548936	0.124782	0.0852286	0.0365124	0.0497181	0.00183541	0.0374713	0.0387627	0.00172668	0.0641233	0.0782437	0.0910732	0.0934949	0.128178	0.0229764	0.00612859	0.031442	0.0144905	0.011059	0.00439395	0.00806952	0.0314738	0.0142521	0.0240948	0.066171	0.0155471	0.0191864	0.00418589	0.0133981	0.0128022	0.0150597	0.0116523	0.0124749	0.00862181	0.0124077	0.0240964	0.018856	0.0295243	0.00869175	0.01387	0.0362049	0.0131058	0.0082366	0.0253961	0.0162844	0.0118289	0.0251776	0.00567376	0.0098397	0.0101209	0.0167459	0.00750298	0.0131587	0.0209525	0.00983326	0.0107739	0.00999504	0.0132274	0.020802	0.020337	0.0295508	0.035704	0.00243677	0.661745	0.00978459	0.016467	0.0137872	0.0118185	0.0192644	0.0117629	0.0523977	0.00753969	0.00754569	0.0112941	0.0100378	0.0116426	0.0492219	0.0694135	0.0147084	0.0122627	0.0112467	0.0115264	0.00723265	0.655673	0.0225413	0.00356798	0.000224426	0.0523444	0.257017	0.259594	0.0438736	0.348684	0.0384872	0.363932	0.149975	0.129478	0.356615	6.615302
9890	-420866.9	-420859.3	-7.603178	0.0320963	0.038583	0.0656949	0.0334725	0.0611029	0.0758642	0.0514854	0.0917507	0.0624557	0.0489686	0.0489968	0.106176	0.0339818	0.0730633	0.0543196	0.084648	0.0939726	0.0104338	0.0185275	0.0145938	0.0374765	0.00962351	0.00765752	0.00836251	0.0497297	0.000813258	0.0449161	0.0444831	0.0529687	0.0459582	0.0370252	0.0707191	0.0387471	0.0491203	0.0372045	0.057294	0.0516192	0.0636133	0.0369994	0.0527518	0.0849331	0.073089	0.0793101	0.0508415	0.0588855	0.0521908	0.0476533	0.00159838	0.0355436	0.036336	0.0319132	0.0965771	0.0294446	0.0450987	0.06437	0.0565691	0.0496455	0.0663494	0.0573438	0.142465	0.0498816	0.0734185	0.0548936	0.125203	0.0837453	0.0365124	0.0473908	0.00332909	0.0374713	0.0377671	0.00138097	0.068684	0.0777073	0.0910732	0.0934949	0.128178	0.0205027	0.00632163	0.0327675	0.0153985	0.0110715	0.00461548	0.00806952	0.0348468	0.0110909	0.023211	0.066171	0.0156778	0.0210282	0.00448689	0.0104139	0.0118479	0.0155814	0.0132658	0.0149104	0.00887057	0.015236	0.0230383	0.0209815	0.0300341	0.00711088	0.0111898	0.035414	0.0114156	0.00650636	0.0254572	0.0146897	0.0117302	0.0229469	0.00567376	0.00905806	0.0101209	0.0167459	0.00945531	0.0135663	0.0209525	0.00992175	0.00854559	0.009407	0.0132274	0.0205039	0.0229339	0.027632	0.0367689	0.00255472	0.661745	0.0100954	0.0176826	0.014458	0.0130313	0.0198825	0.0112348	0.0466664	0.00809486	0.00665282	0.0106455	0.00962835	0.0120459	0.0417947	0.0694135	0.016422	0.0123313	0.0125249	0.00954442	0.00843694	0.682371	0.0229074	0.00355561	0.00014004	0.0523444	0.257017	0.259594	0.0438736	0.348684	0.0384872	0.363932	0.149975	0.129478	0.356615	6.611832
9900	-420870.5	-420862.8	-7.669796	0.0309579	0.0407032	0.0656949	0.0349925	0.0661778	0.0758642	0.0530929	0.0887613	0.065265	0.0489686	0.0473849	0.106176	0.031816	0.0730633	0.0526078	0.084648	0.0939726	0.0103024	0.0207754	0.0148404	0.0378952	0.00970512	0.00749435	0.00713035	0.0470349	0.000788813	0.0474121	0.0471059	0.0567298	0.0525054	0.0365792	0.0707191	0.0385499	0.0460818	0.036612	0.0573348	0.0531768	0.0638288	0.0374046	0.0468218	0.0840721	0.0726922	0.0745992	0.0508415	0.0629379	0.0521908	0.0433525	0.00104163	0.0390626	0.0358763	0.0309978	0.0965771	0.0292942	0.0472131	0.0757135	0.0565691	0.0548928	0.0597914	0.0561746	0.140549	0.0475976	0.0734185	0.0548936	0.127883	0.0829304	0.0365124	0.0466961	0.00250233	0.0368713	0.0377671	0.00255577	0.0674318	0.0777073	0.0920595	0.0934949	0.128178	0.0213542	0.00584345	0.0308285	0.0161676	0.00928812	0.00756838	0.00806952	0.0319542	0.0116568	0.0239256	0.0682912	0.0182991	0.0226164	0.0042959	0.0119613	0.0139011	0.0158744	0.0101872	0.013467	0.00817906	0.0137208	0.02483	0.0197968	0.0264654	0.00820161	0.0117386	0.0365535	0.0115664	0.00760674	0.0332812	0.015267	0.0140985	0.0209304	0.0053645	0.0076116	0.00897505	0.0167124	0.0121116	0.0129996	0.0196878	0.00924048	0.00963036	0.0106486	0.00906099	0.0206676	0.0220365	0.0284593	0.0310843	0.00294373	0.646444	0.00826855	0.0145883	0.0159142	0.0110941	0.0198825	0.010718	0.0502573	0.00827384	0.00912512	0.0106278	0.0115186	0.0121719	0.0473663	0.0679045	0.0160832	0.0123313	0.0118153	0.0104994	0.00723977	0.687755	0.0200689	0.00327687	0.000334883	0.0523444	0.257017	0.259594	0.0438736	0.348684	0.0384872	0.363932	0.149975	0.129478	0.356615	6.618494
9910	-420879.2	-420870.8	-8.421377	0.0307244	0.0384469	0.0691718	0.0349925	0.0630339	0.075281	0.0530929	0.0887613	0.0688641	0.0489686	0.0549301	0.098745	0.031816	0.0730633	0.0526078	0.0843687	0.0910878	0.0103871	0.0207754	0.0149293	0.0369965	0.00982392	0.00705957	0.00674884	0.0503973	0.000686865	0.0474121	0.0471059	0.0561635	0.0498449	0.0365792	0.0657621	0.0385499	0.0472414	0.0370583	0.0573408	0.0531768	0.0638288	0.0374046	0.0492985	0.0822202	0.0726922	0.0795285	0.0508415	0.0629379	0.0474827	0.0434707	0.00083142	0.0390626	0.0343816	0.0334109	0.108792	0.0312925	0.0503288	0.0718662	0.0604564	0.0548928	0.0696272	0.058898	0.140634	0.048818	0.0717902	0.0548936	0.131039	0.0829968	0.0387673	0.0432261	0.00331539	0.0368713	0.0377954	0.00201122	0.0646563	0.0767558	0.0920595	0.0934949	0.128178	0.020876	0.00686642	0.0315205	0.0170367	0.0113818	0.00426872	0.00868414	0.0363297	0.0131863	0.0237139	0.0662737	0.0141266	0.0226164	0.0034331	0.0112866	0.0125187	0.0124999	0.0150321	0.0149856	0.00859153	0.0149318	0.023588	0.0170294	0.0255956	0.00487276	0.0113233	0.0372375	0.0115664	0.00683756	0.0270348	0.0168978	0.0134754	0.0231406	0.00722449	0.00661779	0.0100956	0.0175077	0.00925634	0.0106394	0.027189	0.00817493	0.0109349	0.0106357	0.0137352	0.021684	0.0244935	0.0284593	0.031063	0.00226536	0.690372	0.00975999	0.0152219	0.0125915	0.0118639	0.0214082	0.0116359	0.054861	0.00867175	0.00639305	0.0123053	0.0105456	0.0113586	0.0474697	0.0685899	0.0173719	0.0147913	0.0144227	0.0131125	0.00658582	0.672509	0.0266677	0.00324225	0.000320919	0.0523444	0.257017	0.259594	0.0438736	0.348684	0.0384872	0.363932	0.149975	0.129478	0.356615	6.693652
9920	-420871.2	-420864.2	-7.018054	0.0307244	0.0346474	0.0691718	0.0373516	0.0626222	0.075281	0.0530929	0.0887613	0.0638559	0.0469347	0.0502222	0.102905	0.0322768	0.0719019	0.0526078	0.0843687	0.0910878	0.0101183	0.0193634	0.015031	0.0368545	0.0097403	0.00705957	0.00730772	0.0503973	0.00101537	0.0474235	0.0471059	0.0561635	0.0514648	0.0379082	0.0657621	0.0365332	0.0472414	0.0361842	0.0547159	0.0515095	0.0650207	0.0389579	0.0524893	0.0791398	0.0726922	0.0795285	0.0437355	0.0627684	0.0489674	0.0458717	0.00162687	0.037311	0.033391	0.0365288	0.100676	0.0294869	0.0491095	0.0639593	0.0558057	0.0548928	0.0696272	0.0588731	0.140634	0.0470951	0.0760311	0.0548936	0.131116	0.0829968	0.0387673	0.0432261	0.0028439	0.0392691	0.0377954	0.00212898	0.0698298	0.0709482	0.0912646	0.0934949	0.128178	0.020876	0.00705556	0.0306617	0.0154748	0.0101017	0.00455577	0.00717776	0.0333625	0.0137013	0.0212856	0.0702069	0.0158433	0.0214454	0.0032226	0.0113786	0.0085782	0.0140048	0.010088	0.0137574	0.0101894	0.0127829	0.0258005	0.0156983	0.0296903	0.00644172	0.0116793	0.0376265	0.0114249	0.0067883	0.0309696	0.0158823	0.0124615	0.022077	0.00537775	0.00735202	0.010038	0.0172692	0.00829313	0.0122757	0.0215937	0.00842161	0.0084203	0.0106023	0.012541	0.0183943	0.0225088	0.0298913	0.031063	0.00314068	0.63011	0.0102686	0.0152027	0.013923	0.00980829	0.0182187	0.0125547	0.0524246	0.00917263	0.00723918	0.0127629	0.0106501	0.0125309	0.0474697	0.0685899	0.0144288	0.0144057	0.0159488	0.0109474	0.00545209	0.657125	0.0219052	0.00443843	0.00058419	0.0523444	0.257017	0.259594	0.0438736	0.348684	0.0384872	0.363932	0.149975	0.129478	0.356615	6.55332
9930	-420875.3	-420867.9	-7.371491	0.0304135	0.0346474	0.0644593	0.0367129	0.0612463	0.075281	0.0530929	0.0887613	0.0638559	0.0469347	0.0500194	0.102905	0.0325342	0.0719019	0.0516526	0.0843687	0.0962413	0.0101836	0.0194827	0.0149617	0.0368545	0.00892559	0.0071873	0.0073208	0.0530444	0.00108765	0.0443588	0.0480416	0.0574513	0.0514648	0.0358335	0.0657621	0.0417221	0.050091	0.0389535	0.0597594	0.0514262	0.0668562	0.040323	0.0511799	0.0803584	0.0688285	0.0795285	0.0509593	0.0627684	0.0488248	0.0458717	0.00123554	0.037311	0.0360191	0.0334283	0.100676	0.0294869	0.0491095	0.0679858	0.0540167	0.0548928	0.0655876	0.0588731	0.140634	0.0494767	0.0727513	0.0548936	0.131116	0.0821209	0.0378314	0.0450726	0.00353176	0.0398217	0.0352995	0.000813781	0.0653406	0.0729751	0.0888608	0.0934949	0.128178	0.0172065	0.00525634	0.0315509	0.015634	0.0101969	0.00619452	0.00895876	0.0333625	0.010165	0.0199597	0.0692113	0.0158433	0.0238097	0.00418763	0.0113786	0.00963008	0.0130826	0.014422	0.015487	0.00889362	0.0150772	0.0261904	0.0153004	0.0252113	0.00728433	0.00942274	0.0376265	0.0133523	0.00787593	0.0309696	0.0150747	0.0132861	0.0238532	0.00572279	0.00838035	0.00858303	0.0192543	0.00905988	0.0126238	0.0215937	0.00867703	0.00981378	0.0109413	0.0116694	0.0255112	0.0219599	0.0305206	0.031063	0.00287998	0.649587	0.0076627	0.0163804	0.0126302	0.0109838	0.0195041	0.0117105	0.0524246	0.00880936	0.0072172	0.0114248	0.0117123	0.011127	0.046932	0.0685899	0.0174765	0.0144378	0.00886436	0.0122584	0.00668228	0.657125	0.0205444	0.00550165	0.00059326	0.0523444	0.257017	0.259594	0.0438736	0.348684	0.0384872	0.363932	0.149975	0.129478	0.356615	6.588664
9940	-420859.8	-420851.8	-7.998828	0.0317635	0.0378148	0.0655253	0.0367129	0.0662925	0.075281	0.0506439	0.092682	0.0638559	0.0469347	0.047272	0.102905	0.0314771	0.0719019	0.0510035	0.0843687	0.0962413	0.00943591	0.0194455	0.0132774	0.0371495	0.00995006	0.00679171	0.00819989	0.0554727	0.000840308	0.0492966	0.0480416	0.0596892	0.0514648	0.036243	0.0660216	0.040227	0.0474712	0.0375946	0.0596465	0.0514262	0.0675564	0.040323	0.0511799	0.082416	0.0688285	0.0792942	0.0495199	0.0611076	0.0488248	0.0456808	0.00104944	0.037311	0.0358703	0.0336329	0.100676	0.0294869	0.0491095	0.0693449	0.0540167	0.0560096	0.0633698	0.0588731	0.140634	0.0484836	0.0771582	0.0518994	0.128208	0.0821209	0.0388239	0.0439614	0.00354777	0.0398643	0.0352995	0.00116698	0.0667914	0.0729751	0.0888608	0.0920048	0.128178	0.0220882	0.0078529	0.0333489	0.014349	0.0109018	0.00503088	0.00673504	0.0333625	0.0120747	0.0238219	0.0649656	0.0170231	0.0201801	0.00428125	0.0134729	0.0135895	0.0152474	0.0116614	0.0167574	0.00919198	0.0127616	0.0242829	0.0155271	0.0323426	0.00748481	0.0129674	0.0372624	0.0145125	0.00700608	0.0286334	0.0150747	0.0127869	0.0206562	0.00587113	0.00774281	0.00944509	0.0192543	0.0103435	0.0115165	0.0209527	0.00945735	0.0109483	0.00737767	0.011546	0.0199854	0.021924	0.0281599	0.0345867	0.00225399	0.649587	0.00678636	0.0163804	0.0139834	0.012282	0.0191484	0.0117105	0.0524246	0.00968851	0.00723751	0.0122514	0.0128423	0.0135891	0.0447695	0.066422	0.0155676	0.0117196	0.00979127	0.00948916	0.00952941	0.705692	0.0218978	0.00516897	0.00101774	0.05227	0.256652	0.259225	0.0438113	0.348188	0.0398535	0.363932	0.149975	0.129478	0.356615	6.651397
9950	-420853.7	-420845.7	-7.980926	0.0321432	0.0372815	0.0686222	0.0383827	0.062025	0.0784147	0.0506439	0.092682	0.0638559	0.0466375	0.0475194	0.105713	0.031583	0.0703717	0.0510035	0.0843687	0.095468	0.0106223	0.0189215	0.0146645	0.0371495	0.00932616	0.00530172	0.00739953	0.0536325	0.00140139	0.0492966	0.0480416	0.0596892	0.0514648	0.036243	0.065322	0.0404442	0.0515316	0.0375946	0.0564194	0.0514262	0.0675564	0.0412205	0.0511799	0.077856	0.0688285	0.0813934	0.0495199	0.060345	0.0510961	0.0452384	0.00123167	0.0379099	0.0358703	0.0333625	0.102054	0.0282296	0.0482569	0.0693449	0.0540167	0.0499828	0.0633698	0.0588731	0.140634	0.0484836	0.0771582	0.0515624	0.122164	0.0850589	0.0388239	0.0452591	0.0037219	0.0387655	0.0352995	0.00162475	0.065801	0.0795626	0.0856692	0.0920048	0.128178	0.0225178	0.00708428	0.0340338	0.0172095	0.0112563	0.00601369	0.00784858	0.0326043	0.0108928	0.0238219	0.0685917	0.0156168	0.0226873	0.00375376	0.0130429	0.0117476	0.0141225	0.0114937	0.0154193	0.00896609	0.0143947	0.0246679	0.0188956	0.0309334	0.0102081	0.0105438	0.0372624	0.0119426	0.00703258	0.0286334	0.014178	0.0128811	0.0238024	0.00736655	0.00890031	0.00930403	0.0192784	0.011042	0.0132485	0.0209527	0.0119119	0.0117231	0.00858261	0.0117627	0.0198835	0.0216476	0.0281599	0.0309671	0.00219249	0.650423	0.00730987	0.0161917	0.0150202	0.0104922	0.019552	0.0131195	0.0516457	0.0107797	0.0111473	0.0120044	0.0108014	0.0135891	0.0442202	0.066422	0.0158124	0.0157404	0.0109832	0.0128711	0.0081634	0.687765	0.0218978	0.00289098	0.000625709	0.05227	0.256652	0.259225	0.0438113	0.348188	0.0398535	0.363932	0.149975	0.129478	0.356615	6.649607
