Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
420	-420217.2	-420209.5	-7.686081	0.0304503	0.037817	0.0685951	0.0333014	0.0615242	0.0820207	0.0549315	0.0922343	0.0646039	0.0505515	0.0466643	0.118253	0.0309984	0.0685452	0.0561863	0.0859001	0.0966084	0.00915704	0.0186417	0.0141941	0.0399914	0.00799097	0.00619678	0.00588353	0.0523201	0.000438535	0.0446581	0.050164	0.058191	0.050491	0.0379649	0.0700427	0.0351508	0.0488553	0.0364428	0.0538916	0.0521717	0.0633376	0.0421182	0.0511162	0.0759233	0.0734949	0.0693563	0.0525274	0.0588326	0.0510012	0.045796	0.00165219	0.0377735	0.0351808	0.0310385	0.0960874	0.0295297	0.0477603	0.0715505	0.057357	0.0571784	0.0655345	0.0617481	0.148458	0.0496292	0.0719037	0.051489	0.110609	0.0802618	0.0404847	0.0451029	0.00367635	0.038145	0.0387071	0.0020389	0.0784167	0.0594192	0.0893475	0.0919121	0.126507	0.0112204	0.0276512	0.0132574	0.0122822	0.00805004	0.0289198	0.0122013	0.0126176	0.0106764	0.00740173	0.0220888	0.00811846	0.0107755	0.00927196	0.0132593	0.0192407	0.0167086	0.0665547	0.0642745	0.0100788	0.651877	0.0152154	0.0307639	0.0199273	0.050603	0.0117153	0.0165528	0.0108083	0.0154252	0.0207857	0.00723602	0.0509663	0.0121075	0.0033455	0.034519	0.0279884	0.0108667	0.00851643	0.0105638	0.0193512	0.00157775	0.0107467	0.0307291	0.00899753	0.0134377	0.0267108	0.0052494	0.0164147	0.0150372	0.00953918	0.0359859	0.0110436	0.024029	0.0106892	0.00730432	0.0157409	0.0334921	0.0220863	0.0078027	0.010146	0.0132033	0.00548525	0.00938449	0.0155241	0.00615628	0.00887221	0.0200521	0.00715636	0.0110843	0.00519758	0.0212529	0.692053	0.000130146	0.0546949	0.245407	0.26078	0.0397926	0.356115	0.0432103	0.366339	0.147232	0.132659	0.35377	6.620122
430	-420206.2	-420198.5	-7.669362	0.0304503	0.0368204	0.0685951	0.0358673	0.0615242	0.0779765	0.0549315	0.0904866	0.0640416	0.0490834	0.0463388	0.122808	0.0303076	0.0709117	0.0561863	0.0859001	0.0907027	0.00950001	0.0186417	0.0141941	0.0359675	0.0100622	0.00690462	0.00724743	0.0499322	0.00040805	0.0442078	0.0462918	0.058191	0.050491	0.037836	0.0645245	0.0351508	0.0495786	0.0358297	0.0538916	0.0492624	0.0622778	0.0421182	0.0490861	0.0783714	0.0734949	0.0743889	0.0515127	0.0621112	0.0486901	0.0463881	0.00143227	0.0349397	0.0344811	0.0310385	0.105188	0.0282821	0.0477603	0.0715505	0.0533547	0.0575608	0.0632675	0.0611005	0.145212	0.0512165	0.0719037	0.050902	0.110609	0.0802618	0.0404847	0.0451029	0.0035802	0.0400201	0.0371297	0.00269037	0.0784167	0.0709684	0.0912487	0.091844	0.126507	0.0132599	0.031547	0.0122056	0.0135169	0.00659253	0.0289198	0.0120118	0.0137621	0.012666	0.00776648	0.0246001	0.00833856	0.010779	0.007726	0.0116463	0.0192407	0.0144415	0.0656372	0.0627491	0.00904177	0.659381	0.0144188	0.0287195	0.0193064	0.0496413	0.0123807	0.0151142	0.0111485	0.0143681	0.0208334	0.00668167	0.0439951	0.013798	0.00276906	0.034519	0.0272261	0.00742026	0.0131261	0.00954649	0.0194087	0.00222434	0.00992097	0.028894	0.0105298	0.0155485	0.0272639	0.00516301	0.0169372	0.0159262	0.0100805	0.0371669	0.0108088	0.0228823	0.00801391	0.00901122	0.0156583	0.0358053	0.0212305	0.00941905	0.00941291	0.013389	0.00423958	0.00927391	0.0172596	0.00824791	0.00987036	0.0204921	0.00686175	0.00987693	0.00412871	0.022968	0.692053	0.000104515	0.0546949	0.245407	0.26078	0.0397926	0.356115	0.0432103	0.366339	0.147232	0.132659	0.35377	6.618451
440	-420203.9	-420196.8	-7.146858	0.0342501	0.0375561	0.0701021	0.0356954	0.0631955	0.0801453	0.0524029	0.0904866	0.0698566	0.0500062	0.0499701	0.113183	0.0314082	0.0718347	0.0555503	0.0818309	0.0894812	0.0109123	0.0195863	0.0138143	0.0392568	0.00916041	0.00605715	0.00738342	0.0510356	0.000762418	0.0492991	0.0469247	0.0546752	0.0496955	0.037836	0.0645245	0.0386626	0.0464576	0.0358297	0.0539609	0.0492624	0.0617418	0.0432904	0.0506429	0.0796961	0.0703504	0.0710664	0.0509226	0.0650271	0.0486901	0.0463881	0.00171482	0.0354642	0.0344811	0.0353825	0.0996309	0.0317575	0.0477603	0.0715505	0.0516016	0.0588118	0.0604777	0.056118	0.145212	0.0505807	0.0719037	0.0529801	0.115839	0.0808467	0.0394505	0.0428586	0.00268636	0.0402438	0.0364765	0.00283636	0.0773144	0.0678652	0.0912487	0.091844	0.122343	0.0123179	0.0321754	0.0121384	0.0133762	0.00782115	0.0279446	0.0120118	0.0140519	0.0120292	0.00800371	0.0215421	0.00705189	0.0105589	0.0091718	0.0168181	0.015102	0.014714	0.0633826	0.0660769	0.00818186	0.659381	0.0130819	0.0287195	0.019898	0.0466952	0.00938479	0.0169793	0.0105562	0.0160822	0.0215807	0.00785504	0.0438826	0.0114665	0.00361296	0.0331553	0.024917	0.00756914	0.00994313	0.0109107	0.0200022	0.00203749	0.0122591	0.028894	0.0111356	0.0153443	0.0251874	0.00631577	0.0171923	0.0159262	0.0125569	0.0322866	0.0118629	0.0246319	0.00801391	0.00862729	0.0179385	0.0388148	0.0215834	0.00838387	0.0097793	0.013584	0.00822805	0.00912955	0.0168251	0.00580766	0.00945746	0.0198124	0.0063135	0.00659034	0.00392793	0.022968	0.647005	0.000488243	0.0546949	0.245407	0.26078	0.0397926	0.356115	0.0432103	0.366339	0.147232	0.132659	0.35377	6.5662
450	-420198.6	-420191.3	-7.276637	0.0323633	0.0393863	0.0684909	0.0356954	0.0631955	0.0801453	0.0510531	0.0947763	0.0698566	0.050885	0.0481703	0.113183	0.0320397	0.0708781	0.0512906	0.0818309	0.09998	0.00990689	0.0172964	0.0138143	0.0350842	0.00932867	0.00669308	0.00885017	0.0506968	0.00038965	0.0469052	0.0469247	0.0546752	0.0479005	0.0340045	0.0643859	0.0390349	0.0464576	0.0358297	0.0539609	0.0545404	0.0611634	0.0418627	0.0506429	0.0796032	0.0766426	0.069744	0.0499204	0.059593	0.0486901	0.0463881	0.00126563	0.0354642	0.0344811	0.0329017	0.0942252	0.0301622	0.0477803	0.0674466	0.0504473	0.0536618	0.0635219	0.0558548	0.150938	0.0505807	0.0690368	0.0529801	0.115839	0.0808467	0.0418472	0.0437913	0.00308197	0.0380653	0.0364765	0.00222232	0.0773144	0.0678652	0.0867573	0.0902783	0.121327	0.0112245	0.0321754	0.0135017	0.0111105	0.00701797	0.0279446	0.0125372	0.0122047	0.0112635	0.0080402	0.0207833	0.00645416	0.0111415	0.00816381	0.0146849	0.0188151	0.0155002	0.0633826	0.0648014	0.00859541	0.659381	0.0159556	0.0328948	0.0208455	0.0498147	0.0122488	0.0172681	0.0112998	0.0138771	0.0215807	0.0102907	0.0438826	0.0114074	0.00436108	0.0325223	0.0238323	0.00864783	0.0104103	0.0107295	0.0217551	0.00263735	0.00979118	0.0291329	0.00863885	0.0147438	0.0279485	0.00549747	0.0164078	0.0150006	0.009514	0.0361978	0.0123475	0.0251533	0.00801391	0.00657543	0.0134624	0.0388148	0.0191605	0.00933213	0.0129297	0.0128641	0.00630604	0.00872889	0.0171003	0.00735124	0.00920724	0.0198124	0.00832653	0.0104284	0.00539706	0.0240279	0.675219	0.000151168	0.0546312	0.245121	0.260476	0.0397463	0.3557	0.0443252	0.368468	0.148088	0.13343	0.350014	6.579178
460	-420198.7	-420191.2	-7.42866	0.0320089	0.0366839	0.0709728	0.0356954	0.0631955	0.0801453	0.0506394	0.0947763	0.0698566	0.050885	0.0476573	0.111968	0.0336765	0.0708781	0.0517872	0.0822289	0.0912928	0.0102333	0.0193461	0.0135665	0.0365756	0.010334	0.00584618	0.00843302	0.0506968	0.000486458	0.0469052	0.0452034	0.0527379	0.0452463	0.0373967	0.0669505	0.0363831	0.0457214	0.037785	0.0557471	0.0532046	0.0568096	0.04072	0.0506429	0.0856695	0.069988	0.0795817	0.0544518	0.0615108	0.049299	0.0463881	0.00139072	0.0380621	0.0345834	0.0333825	0.0942252	0.0301622	0.0477803	0.068839	0.0519117	0.0525384	0.0645818	0.0597789	0.149188	0.0516464	0.0690368	0.0529801	0.115606	0.0859696	0.0407353	0.0431833	0.00298425	0.0380653	0.0377169	0.0017095	0.0764287	0.0697971	0.0869734	0.0922344	0.127142	0.0113433	0.0337515	0.0102536	0.0103337	0.00785347	0.0296839	0.0125372	0.0154731	0.0146129	0.00798288	0.024372	0.00747958	0.0109376	0.00900874	0.013818	0.0179282	0.0156116	0.0661422	0.066198	0.00788636	0.659381	0.0168023	0.0281794	0.0196396	0.0521272	0.0119537	0.0147459	0.0101071	0.0122765	0.0190265	0.00755322	0.0448177	0.0144113	0.00392688	0.0356923	0.024521	0.00857712	0.0104825	0.0112302	0.0172764	0.00189899	0.0113242	0.0287054	0.00912617	0.0145549	0.0248476	0.00500236	0.0169208	0.0157196	0.011291	0.0398465	0.0115639	0.0238	0.00786204	0.00898228	0.0171633	0.0337154	0.0185708	0.0110451	0.0109602	0.0126049	0.0059924	0.0106744	0.0152968	0.00685591	0.00887167	0.0177714	0.0078272	0.00812761	0.00567964	0.0208633	0.668	0.000137926	0.0546312	0.245121	0.260476	0.0397463	0.3557	0.0443252	0.368468	0.148088	0.13343	0.350014	6.59438
470	-420199.2	-420191.6	-7.597638	0.0305727	0.0366839	0.0695787	0.0356954	0.0680242	0.0783492	0.0523544	0.0874747	0.0707038	0.0473929	0.0474281	0.114208	0.0289271	0.0702893	0.0514962	0.0817285	0.0912928	0.00963122	0.0178905	0.0148771	0.0351053	0.00936902	0.00715037	0.00833257	0.0510628	0.000763621	0.0440976	0.0472771	0.0594837	0.0513673	0.0395195	0.0673422	0.0389657	0.0476958	0.037785	0.053227	0.0532046	0.0598054	0.04072	0.0502201	0.0856695	0.0722221	0.0697227	0.0522754	0.0577266	0.049299	0.0432558	0.00140537	0.0389846	0.0359269	0.0311261	0.0942252	0.0315691	0.0496261	0.068839	0.0561283	0.0541388	0.0639273	0.057549	0.149188	0.0497757	0.0690368	0.0529801	0.119965	0.0859099	0.0396768	0.0425282	0.00290402	0.0376415	0.0386592	0.00191762	0.0759775	0.065734	0.0869734	0.0955421	0.131981	0.0131365	0.0310331	0.0131634	0.0111789	0.00912009	0.0296839	0.0125372	0.0153621	0.0110253	0.00787825	0.0212412	0.00596071	0.0119373	0.0094014	0.0143899	0.0179282	0.0153758	0.0661422	0.066198	0.00920688	0.659381	0.0143288	0.031287	0.0182432	0.0501491	0.0114183	0.0155812	0.00807103	0.0158951	0.0193606	0.0106115	0.0438383	0.0129067	0.00409054	0.0314994	0.0236794	0.00902611	0.0102416	0.00909365	0.0210264	0.00232465	0.00876395	0.0301199	0.00893869	0.0141495	0.0248476	0.00652071	0.0177877	0.0170439	0.0116083	0.0361665	0.00940835	0.0255136	0.00873281	0.00692574	0.0159068	0.0356997	0.0181168	0.0127363	0.0117793	0.0124409	0.00474948	0.0106744	0.0177233	0.0060202	0.0101416	0.0198338	0.0056731	0.00786772	0.00728788	0.0206557	0.68606	0.000329218	0.0537222	0.245325	0.260806	0.0397802	0.356004	0.0443631	0.368468	0.148088	0.13343	0.350014	6.611278
480	-420218.8	-420211	-7.779767	0.033029	0.0365781	0.0695787	0.0367712	0.0657043	0.0783492	0.0522468	0.0874747	0.0677813	0.0473929	0.0480118	0.116136	0.031361	0.0708772	0.0514962	0.0817285	0.0912928	0.0103167	0.0200248	0.0134734	0.038337	0.00928958	0.00700197	0.00618792	0.0537077	0.00108117	0.0440976	0.0500285	0.0595522	0.0473569	0.0395195	0.0651039	0.0412819	0.0476958	0.037785	0.0499997	0.0499639	0.0598054	0.0435657	0.0502201	0.0856695	0.0697967	0.0697227	0.0525356	0.0617323	0.0519628	0.0492063	0.00223682	0.0358681	0.0348137	0.0316742	0.098898	0.0309589	0.0496261	0.0683062	0.0561334	0.0541388	0.0626656	0.057549	0.146369	0.0486487	0.0719409	0.0515448	0.114947	0.0859099	0.0409683	0.0405933	0.00315489	0.0376415	0.0386592	0.00166928	0.0744453	0.07317	0.0869734	0.0915914	0.131981	0.0111463	0.0310331	0.0112233	0.0120696	0.00965717	0.0294534	0.0116579	0.0149909	0.0102045	0.0100466	0.0260435	0.00656917	0.0125173	0.00783643	0.0137561	0.0217106	0.015243	0.065558	0.0622457	0.00828961	0.659381	0.0144551	0.0319658	0.0186033	0.0521434	0.0112805	0.0172234	0.00973836	0.0150103	0.0193372	0.00839392	0.0483402	0.0118219	0.00419216	0.0314994	0.0218243	0.00804708	0.0110789	0.010132	0.0196736	0.00218512	0.0112479	0.0301199	0.00962905	0.0143659	0.0254858	0.00683431	0.0179283	0.0147654	0.0148681	0.0376909	0.0114058	0.0221411	0.00814247	0.00781955	0.0139938	0.0378239	0.0248677	0.0109804	0.00836748	0.0113179	0.00898936	0.0106744	0.0163388	0.00874094	0.00906525	0.0171581	0.00685484	0.00768399	0.00398395	0.0230004	0.684606	0.000112957	0.0537055	0.245249	0.261035	0.0397679	0.355893	0.0443493	0.368468	0.148088	0.13343	0.350014	6.629491
490	-420205.5	-420198	-7.520095	0.0299522	0.0365781	0.0695787	0.0348598	0.0638333	0.0784422	0.0522468	0.0931232	0.0677813	0.0472172	0.0507002	0.115535	0.0308462	0.0693628	0.0514962	0.0851296	0.094597	0.00923496	0.021116	0.0146538	0.0368483	0.00930656	0.00665983	0.00647088	0.0486232	0.000420423	0.0482297	0.0476783	0.0588819	0.0488981	0.0373892	0.0651039	0.0361178	0.0473177	0.0371648	0.0530498	0.0504129	0.0598054	0.0435657	0.0502201	0.0800813	0.0714124	0.0778712	0.049939	0.0617323	0.0519628	0.0464914	0.00143562	0.0371733	0.0359864	0.0317998	0.098898	0.031829	0.045825	0.0665368	0.0561334	0.0576436	0.0626656	0.057549	0.146369	0.0498048	0.0700035	0.0515448	0.114947	0.0859099	0.0377386	0.0450904	0.00245483	0.0376415	0.0365137	0.00208642	0.0744453	0.0711807	0.088524	0.0883477	0.126185	0.0125765	0.0310331	0.00989964	0.0124347	0.00903848	0.0301804	0.011204	0.0132407	0.0133809	0.00722144	0.0211967	0.00792692	0.00980931	0.00863246	0.0123592	0.0146735	0.0153829	0.0701012	0.0622457	0.00828961	0.65428	0.0134393	0.0319658	0.0188519	0.0521434	0.0113099	0.0172234	0.00836223	0.0151617	0.0192225	0.00747058	0.0512758	0.0152835	0.00525748	0.0281204	0.0274361	0.00833858	0.00919094	0.00940601	0.0196842	0.00220585	0.00824131	0.0302838	0.00587274	0.0169664	0.0259973	0.00625704	0.0166417	0.0168922	0.0115237	0.0366788	0.0108493	0.0254399	0.00814247	0.00644174	0.0145388	0.0357805	0.0213779	0.0106583	0.0139374	0.0130625	0.00843654	0.0124068	0.016578	0.00475819	0.0108693	0.0201469	0.00606324	0.0085685	0.00555757	0.0231608	0.684606	0.000129982	0.0535208	0.244405	0.260137	0.0430712	0.354669	0.0441967	0.368468	0.148088	0.13343	0.350014	6.603524
500	-420226	-420218.4	-7.631577	0.0330622	0.0365781	0.0744735	0.0348598	0.0638333	0.0807509	0.0556222	0.0931232	0.0698164	0.0472172	0.0456905	0.11131	0.0286406	0.0721827	0.0514962	0.0851296	0.0914813	0.0110985	0.0197791	0.0150406	0.0402626	0.0104638	0.00665983	0.00842393	0.0515803	0.000632642	0.0481244	0.0476783	0.0603562	0.0517614	0.035894	0.0651039	0.034787	0.0455822	0.0378801	0.0530498	0.0492013	0.0621247	0.0448477	0.0496122	0.0800813	0.0715553	0.078767	0.0516343	0.0556718	0.0500292	0.0464914	0.0012468	0.0390946	0.0366128	0.0317998	0.098898	0.031829	0.0500263	0.0665368	0.0530679	0.0543672	0.0626656	0.0617492	0.146369	0.0491664	0.0704358	0.0538556	0.114947	0.0806633	0.0377386	0.0450904	0.00318029	0.0376415	0.0365137	0.00190669	0.0793057	0.0674596	0.088524	0.0951464	0.126185	0.0150867	0.0273575	0.0110197	0.0115865	0.00703059	0.0301804	0.0123707	0.0122943	0.0125311	0.00978169	0.0271057	0.00754845	0.0112744	0.00978583	0.013598	0.0179342	0.0157363	0.0590886	0.0670975	0.00816553	0.636997	0.0198459	0.0263632	0.0188519	0.0508898	0.0123334	0.0169359	0.0091742	0.0170002	0.0192225	0.00796763	0.0429788	0.0134134	0.00499554	0.0346294	0.0281605	0.00631468	0.00886754	0.00831269	0.021607	0.00255546	0.00816721	0.0312303	0.0078957	0.0144496	0.0263008	0.00621234	0.0190025	0.0168922	0.0137817	0.0371384	0.00969442	0.026932	0.00976662	0.00806788	0.017297	0.0399441	0.0211956	0.0100134	0.0136114	0.0145053	0.00608811	0.0110673	0.0171782	0.00636468	0.00928105	0.021006	0.00640388	0.0110443	0.00400575	0.0190882	0.675477	0.000113351	0.0537547	0.245474	0.261274	0.0388887	0.356219	0.0443899	0.368468	0.148088	0.13343	0.350014	6.614672
510	-420198.8	-420191.9	-6.949276	0.0320483	0.0379782	0.0713501	0.037942	0.0588708	0.0807509	0.0522483	0.0874933	0.0654244	0.045219	0.0453354	0.110587	0.0326794	0.0737183	0.054395	0.0870249	0.0943954	0.0108277	0.0195746	0.0150406	0.0384177	0.0104638	0.00620534	0.00876903	0.0539161	0.000409019	0.0460823	0.0476783	0.0511679	0.0459151	0.0386899	0.0651039	0.0380181	0.0520749	0.0360114	0.0530498	0.0519904	0.0675907	0.0447027	0.0491712	0.0800813	0.0662441	0.0703064	0.0527741	0.0610231	0.0500292	0.0448942	0.000755756	0.0368195	0.0366128	0.0312478	0.098898	0.0307187	0.0509912	0.0665368	0.0530679	0.0545818	0.0616349	0.0572697	0.146369	0.0491664	0.0690886	0.0521947	0.114947	0.0806633	0.0371271	0.0450904	0.00376849	0.0412299	0.0368557	0.0022654	0.0793057	0.0644789	0.088524	0.0878346	0.126185	0.0107134	0.0338632	0.011742	0.0114975	0.00931377	0.0289065	0.0118717	0.0169879	0.0115782	0.00725808	0.017177	0.00754845	0.0102839	0.00812427	0.0135988	0.018415	0.0107323	0.0664814	0.0652112	0.00857604	0.640604	0.0163234	0.0327371	0.0199873	0.0481586	0.0126499	0.0152194	0.00916728	0.0139881	0.0192522	0.00773352	0.0496983	0.015662	0.00304874	0.0281198	0.0225521	0.00815603	0.0115557	0.00872322	0.0183976	0.00270227	0.00950798	0.0283374	0.0111663	0.014603	0.0286753	0.00717741	0.0182702	0.0151002	0.0136479	0.0351179	0.0104446	0.0259974	0.00766791	0.00811086	0.017297	0.0365884	0.0242503	0.00867727	0.00972631	0.0140702	0.0064316	0.0101464	0.0162527	0.0062006	0.00905775	0.0209437	0.00626798	0.0108276	0.00603027	0.0249205	0.652664	3.52092e-05	0.05343	0.250031	0.259695	0.0386538	0.354067	0.0441218	0.368468	0.148088	0.13343	0.350014	6.546442
520	-420180.9	-420173.6	-7.361649	0.03081	0.0373359	0.0753892	0.0333337	0.0653447	0.0803256	0.0549109	0.0891609	0.0654244	0.045219	0.0475188	0.105104	0.0310858	0.0737183	0.0531669	0.0790303	0.097952	0.0106607	0.0187577	0.0150406	0.0352132	0.00924216	0.006801	0.00714732	0.0545319	0.000821157	0.0463763	0.0457459	0.0589855	0.0477722	0.0360564	0.0631504	0.0382244	0.0520749	0.0374489	0.0530498	0.0519904	0.0630326	0.0427398	0.0494099	0.0845187	0.0732441	0.0730537	0.0546269	0.0610231	0.0492675	0.0470923	0.00136524	0.0377882	0.0366128	0.0331045	0.102962	0.0312676	0.0509912	0.0665368	0.0530679	0.0545818	0.0616349	0.0576835	0.149075	0.0466313	0.0692136	0.0553027	0.111233	0.0803866	0.0371271	0.0451304	0.00226891	0.037966	0.0367875	0.00230415	0.0790596	0.0641083	0.0834972	0.0915214	0.130812	0.0111988	0.0398886	0.0115691	0.012907	0.0074795	0.0287917	0.0144292	0.0139601	0.014293	0.00886568	0.0146505	0.00563037	0.0106895	0.0076726	0.014717	0.018415	0.0116951	0.0664814	0.0678689	0.00882788	0.640604	0.014615	0.0327371	0.0186346	0.0483808	0.0145475	0.0193638	0.0108207	0.0125869	0.0208999	0.00808805	0.046004	0.0137651	0.00422015	0.0320961	0.0267496	0.00917925	0.0102546	0.0098746	0.0191446	0.00168237	0.0102185	0.0272583	0.00926079	0.0146632	0.0296868	0.00560699	0.0195152	0.0158585	0.0136479	0.0361325	0.0136116	0.0216196	0.00841678	0.00787141	0.017297	0.0327991	0.0214828	0.00902892	0.0138547	0.0114789	0.00590726	0.0116487	0.0161936	0.0047546	0.00970837	0.0180373	0.00601081	0.0116527	0.00699678	0.0190038	0.672195	3.14928e-05	0.0532498	0.249188	0.259781	0.0409353	0.352873	0.043973	0.36855	0.1479	0.133459	0.350091	6.587679
530	-420179.3	-420172.2	-7.084537	0.03081	0.0370494	0.0697493	0.0351661	0.0653447	0.074039	0.0518357	0.0892064	0.0665803	0.0464419	0.0466472	0.106383	0.0310858	0.0701016	0.0531669	0.0863584	0.09425	0.00879428	0.0205652	0.0162658	0.0352132	0.00990564	0.00587572	0.0067339	0.0510339	0.00110137	0.0463763	0.0483336	0.0512228	0.0477722	0.0379046	0.0691831	0.039915	0.0466745	0.0374489	0.0580433	0.0475189	0.0623313	0.0422278	0.0504118	0.0845187	0.0716835	0.0730537	0.0546269	0.0622047	0.0504591	0.0465076	0.00121426	0.0377882	0.0371517	0.035025	0.0978269	0.0311245	0.050028	0.0664876	0.0548553	0.0560433	0.061128	0.0575515	0.149075	0.0519942	0.0686399	0.053969	0.11642	0.0803866	0.0385276	0.0469732	0.00277745	0.037248	0.0367875	0.0025018	0.0729867	0.0641083	0.0834972	0.091104	0.129588	0.00901975	0.0383588	0.0126515	0.0126702	0.00817753	0.0301996	0.0119602	0.0139804	0.014307	0.00843896	0.0121718	0.00592951	0.0101238	0.00709962	0.0154501	0.0149224	0.00906944	0.0688985	0.0615425	0.00757269	0.626599	0.0156439	0.0296803	0.0192024	0.0487412	0.012818	0.0179433	0.00982087	0.0149492	0.0211219	0.00808805	0.0483062	0.013564	0.00336603	0.0349509	0.0252972	0.00719219	0.0097263	0.00995695	0.0173285	0.00211234	0.01099	0.0276553	0.0129534	0.0117837	0.0293369	0.00734309	0.0153105	0.0183151	0.0131566	0.0392132	0.016926	0.0230038	0.00659875	0.00894148	0.0184011	0.0273868	0.0251906	0.00922926	0.0173069	0.0116093	0.00710404	0.0104161	0.01656	0.0068152	0.00913345	0.0191204	0.0091381	0.00993499	0.00580476	0.0230313	0.672195	0.000178007	0.0533575	0.24916	0.259751	0.0409306	0.352833	0.043968	0.364033	0.148958	0.134414	0.352595	6.559968
540	-420184.5	-420177.4	-7.086119	0.033518	0.0381678	0.0697493	0.0339191	0.0627817	0.0786886	0.0518997	0.0871363	0.0665803	0.0458945	0.0466472	0.106383	0.0319234	0.0747778	0.0541265	0.0796285	0.09425	0.00956664	0.0169572	0.0152184	0.039711	0.00919902	0.00741396	0.00795278	0.050878	0.000542168	0.0463763	0.0470641	0.0547055	0.048496	0.0357482	0.068098	0.0386117	0.0466745	0.0354789	0.0580433	0.0496615	0.0623313	0.0413896	0.0467713	0.0773987	0.0716835	0.0758262	0.0535579	0.0607953	0.0504591	0.0442857	0.00129437	0.0377882	0.032474	0.0308958	0.0978269	0.0329392	0.0492584	0.0664876	0.0580246	0.0560433	0.0603879	0.0577295	0.149075	0.0485835	0.0686399	0.0505447	0.11642	0.0788717	0.0390357	0.0469968	0.00372763	0.042276	0.0367875	0.00219022	0.0781622	0.0641035	0.0834972	0.091104	0.121382	0.0131608	0.0383588	0.0114877	0.010103	0.00781824	0.0265594	0.013494	0.012535	0.0123633	0.00760495	0.0116251	0.00702912	0.0102997	0.00986779	0.0154501	0.0161494	0.00996639	0.0688985	0.0678035	0.00801869	0.651846	0.0156439	0.0285679	0.0192024	0.047266	0.0142373	0.0175807	0.00941226	0.0149492	0.0216631	0.00875276	0.0483062	0.0123735	0.00367343	0.0301929	0.0231264	0.00862694	0.00871551	0.00830508	0.0165529	0.00253471	0.00693918	0.0302391	0.0134593	0.015912	0.0255501	0.00902275	0.0188804	0.0183923	0.013549	0.0375555	0.018382	0.0234216	0.0084949	0.00549852	0.0153825	0.0233122	0.0226677	0.0121314	0.0227293	0.0125322	0.00597971	0.00923583	0.0172772	0.00560514	0.00913345	0.0209068	0.0080744	0.0128546	0.00655118	0.0181209	0.672195	0.000503889	0.0534126	0.249417	0.260019	0.0409728	0.352166	0.0440133	0.364033	0.148958	0.134414	0.352595	6.560126
