Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	bl[190]	bl[191]	bl[192]	bl[193]	bl[194]	bl[195]	bl[196]	bl[197]	bl[198]	bl[199]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
4420	-553402.8	-553357.6	-45.17058	0.0689221	0.033768	0.039544	0.0870048	0.0402604	0.0542569	0.0372486	0.0649083	0.0750547	0.0517929	0.0996902	0.0666621	0.0508534	0.0591613	0.0487719	0.108688	0.0205522	0.0243949	0.0707343	0.0596106	0.0835411	0.0943096	0.103481	0.00904446	0.0210917	0.0154342	0.0382601	0.0105425	0.00606212	0.00187722	0.00732038	0.0192016	0.0505825	0.00073484	0.0620622	0.0471897	0.048218	0.0588693	0.107031	0.0558099	0.0392614	0.0431329	0.0334962	0.049284	0.0404408	0.0611422	0.0400382	0.04764	0.037931	0.0537184	0.0520525	0.0237559	0.0627909	0.0220119	0.0495765	0.0581707	0.0568461	0.070147	0.0604537	0.0518778	0.0589314	0.0471049	0.0489857	0.00104877	0.0857258	0.0373962	0.0368202	0.0323812	0.0655077	0.0861422	0.103418	0.0304781	0.0456604	0.0886817	0.069336	0.0555728	0.0518359	0.0605453	0.0549083	0.137628	0.122397	0.0478801	0.0775973	0.0666103	0.0571752	0.114996	0.0741081	0.0829376	0.0298035	0.044637	0.0351426	0.0038547	0.0381682	0.035959	0.0378906	0.00165099	0.0625865	0.073739	0.0885222	0.0898084	0.122922	0.0111116	0.0131059	0.063021	0.0394313	0.01399	0.0111882	0.0079456	0.0158365	0.00919156	0.0359552	0.0117751	0.00884389	0.0404828	0.0182262	0.0154114	0.0148948	0.0196699	0.00557035	0.0111948	0.00932439	0.0127183	0.0169774	0.00487982	0.010693	0.00203112	0.0184996	0.01857	0.634222	0.0223176	0.0155289	0.0118965	0.0446546	0.0141737	0.00380936	0.0159507	0.0359581	0.0106299	0.0113057	0.0269755	0.0142608	0.0179046	0.010953	0.00893199	0.0156716	0.00805643	0.0187088	0.0239922	0.0109562	0.0158713	0.0147576	0.0328941	0.0105626	0.0154179	0.00619724	0.0149505	0.0120231	0.016679	0.00254123	0.0094738	0.0146618	0.009642	0.0115309	0.0270261	0.0331664	0.0180714	0.0248186	0.0180542	0.0114805	0.00526769	0.0170835	0.0308364	0.00782585	0.0124642	0.0133006	0.00753097	0.0136079	0.00738853	0.00724835	0.00629427	0.0120733	0.052044	0.0116881	0.0207388	0.0291871	0.0135521	0.0182415	0.0672879	0.00722167	0.0216918	0.0302525	0.00869918	0.0278469	0.0253042	0.00692374	0.00351619	0.642425	8.83117e-05	0.0188577	2.068935	0.393792	0.116644	0.084301	0.405263	8.366512
4430	-553408.5	-553362.8	-45.67134	0.0818175	0.030854	0.0344336	0.0829037	0.0402604	0.0503157	0.0392165	0.0629659	0.0772484	0.0517929	0.0996902	0.0661585	0.0508534	0.0601228	0.0469789	0.108688	0.0205522	0.0216769	0.0707343	0.0596106	0.0835411	0.0920009	0.103481	0.00904446	0.0197337	0.012877	0.0382601	0.00982427	0.00714523	0.00202709	0.00883675	0.0199223	0.0505825	0.000902633	0.0634799	0.0471171	0.0478077	0.0612177	0.10391	0.0550915	0.0373908	0.0457418	0.0325965	0.049284	0.0409794	0.0611117	0.0391074	0.0486652	0.0373477	0.0525724	0.0529603	0.0251801	0.063916	0.0204099	0.0495765	0.0621511	0.0516901	0.070147	0.0604537	0.0561778	0.0621348	0.0433963	0.0437619	0.000913883	0.0948369	0.0373962	0.0354135	0.033304	0.064222	0.0837008	0.108348	0.0286673	0.0518673	0.0921947	0.069336	0.0524131	0.0545073	0.0605511	0.0555232	0.1359	0.117237	0.0489471	0.0774631	0.0666103	0.0571752	0.126356	0.0848408	0.0812688	0.0298035	0.0481198	0.037476	0.00257053	0.034876	0.0386153	0.0378906	0.0024555	0.0650216	0.073739	0.0926783	0.0898931	0.122922	0.0117198	0.0112185	0.0629964	0.0378824	0.0159667	0.0103381	0.00896664	0.0161106	0.0108023	0.0344272	0.0117751	0.00860228	0.0366153	0.0185667	0.0145325	0.0150822	0.0172996	0.004848	0.0106646	0.0104582	0.0136213	0.0146075	0.00507807	0.0138126	0.00161082	0.0217568	0.0175047	0.641995	0.0203516	0.0169549	0.0116838	0.0465702	0.0120448	0.00327986	0.0135766	0.0359581	0.00986468	0.0113695	0.0243009	0.0142608	0.0187151	0.0127304	0.00932799	0.00947134	0.00644004	0.0193202	0.0262061	0.0120759	0.0142052	0.0174029	0.0328941	0.0146064	0.0127474	0.00598129	0.0129823	0.0159902	0.0148474	0.00274098	0.00841545	0.0124621	0.0117563	0.0114994	0.0272715	0.0353888	0.0196581	0.0246275	0.0188384	0.0114891	0.00514225	0.0173093	0.0272035	0.00704907	0.0114334	0.011696	0.00598579	0.0114251	0.00979129	0.00631662	0.00933492	0.0126124	0.048531	0.0142551	0.0195159	0.0291871	0.0196857	0.0191571	0.0725253	0.00709047	0.0216918	0.0302525	0.0101772	0.0278469	0.0241105	0.00727507	0.00639903	0.642463	0.000143916	0.0263277	2.068935	0.393792	0.116644	0.084301	0.405263	8.416589
4440	-553395	-553349.6	-45.40576	0.0773673	0.033779	0.0363312	0.0802455	0.0440823	0.0502409	0.0357711	0.0634468	0.0791457	0.0517929	0.0918424	0.0661585	0.051943	0.0601228	0.0501141	0.101558	0.022382	0.0237808	0.0703779	0.0547315	0.0835411	0.0941697	0.10243	0.00980669	0.0197337	0.0142231	0.0388095	0.00934025	0.00643857	0.00243634	0.00813575	0.0191154	0.0492569	0.00180205	0.0643914	0.0463924	0.0478077	0.0548591	0.10391	0.0599509	0.0408208	0.0406027	0.0329802	0.0532166	0.0406163	0.0678842	0.0398311	0.0486652	0.0373477	0.059005	0.0502698	0.023161	0.0658764	0.0221542	0.0493234	0.0621511	0.0516901	0.070147	0.0558898	0.0500753	0.0621348	0.0446883	0.0437619	0.000859705	0.0933797	0.0373962	0.0354135	0.0329444	0.064222	0.0837008	0.107412	0.0276397	0.0518673	0.0844985	0.069336	0.0533327	0.0545073	0.0646586	0.0555232	0.131422	0.117237	0.0473578	0.0774631	0.067793	0.0571752	0.115118	0.0832278	0.0812688	0.0326658	0.0481198	0.037476	0.00338502	0.0380512	0.0386153	0.0344922	0.00197458	0.0650216	0.0763396	0.0926783	0.0877664	0.130217	0.0112659	0.011338	0.0618303	0.0403869	0.0115051	0.0112811	0.00904714	0.0147993	0.00888199	0.0362797	0.0108586	0.00794497	0.0378693	0.0167918	0.0149459	0.0165018	0.0158813	0.00730198	0.0120122	0.0124415	0.0151747	0.0144033	0.00376742	0.0122237	0.00179291	0.0214727	0.0185151	0.641995	0.0223545	0.0139891	0.0128259	0.0465702	0.0154173	0.001974	0.0166857	0.0366816	0.00926236	0.0125314	0.0238911	0.0128817	0.0179616	0.0119255	0.00767539	0.0117505	0.0101345	0.0193202	0.0265237	0.0162963	0.0140644	0.0162551	0.0349058	0.0108752	0.0129374	0.00797373	0.0165636	0.0112025	0.0155742	0.00305987	0.00937969	0.0125045	0.00952613	0.0107524	0.024438	0.0389771	0.0146408	0.0233282	0.0174367	0.00998718	0.00676808	0.0180961	0.0234357	0.00662078	0.011858	0.0133173	0.00672731	0.013126	0.0101906	0.00753549	0.00950066	0.0121786	0.048531	0.0109121	0.0206106	0.0274017	0.0192354	0.0197607	0.0713172	0.00632567	0.0193662	0.0348066	0.00931226	0.0255174	0.0228432	0.00635613	0.00500402	0.642463	0.000576748	0.0251755	2.068935	0.393792	0.116644	0.084301	0.405263	8.390031
4450	-553415.7	-553370.5	-45.24762	0.0773673	0.0335054	0.0363312	0.0764665	0.0414555	0.0502409	0.0368804	0.0634468	0.0771494	0.0527389	0.0918424	0.0642285	0.0474921	0.0594611	0.0501141	0.109615	0.022382	0.019731	0.0703779	0.0538934	0.0863032	0.0982882	0.101385	0.00980669	0.0203057	0.0151404	0.0388095	0.00983687	0.00762032	0.0017966	0.00797769	0.0191154	0.0500876	0.000834081	0.0599808	0.0457876	0.0457943	0.0548591	0.10391	0.0590208	0.045347	0.0447481	0.031651	0.0532166	0.0405124	0.0664076	0.0398311	0.0429473	0.0362498	0.0526214	0.0502698	0.0237742	0.0607417	0.0193829	0.0493234	0.0581851	0.0516901	0.0701157	0.0601063	0.0500753	0.0621348	0.0446883	0.0488325	0.00146433	0.0933797	0.0373962	0.0354135	0.0303003	0.0617158	0.0927557	0.104418	0.0311483	0.0446265	0.090002	0.069336	0.0607518	0.0483078	0.0636344	0.0555232	0.131422	0.117237	0.0508485	0.0774631	0.0677138	0.0571752	0.113539	0.0832278	0.0869851	0.0326658	0.0443854	0.0365456	0.00361028	0.0373422	0.0356997	0.0344922	0.00185134	0.071833	0.0669723	0.0947387	0.0978554	0.123669	0.0122545	0.0101751	0.0644261	0.0437187	0.01304	0.01059	0.00876335	0.0163062	0.00969031	0.0362797	0.00984165	0.00594821	0.0348943	0.0203419	0.0149459	0.0155231	0.0146679	0.00581802	0.0123844	0.0124415	0.0142047	0.0162095	0.005188	0.0134338	0.00166631	0.0214727	0.0219846	0.641995	0.0223545	0.0164979	0.0109871	0.0424569	0.0160743	0.00322643	0.0166857	0.0366816	0.0082311	0.0124138	0.0238911	0.0147067	0.0179616	0.012898	0.00819639	0.0105487	0.00668802	0.0193202	0.0218227	0.0133817	0.0142518	0.0158907	0.0328157	0.0124905	0.0139259	0.00909257	0.0144985	0.0141284	0.0168004	0.00277236	0.00904744	0.0137676	0.00974053	0.0134791	0.0254093	0.0389771	0.0160208	0.0258203	0.0155381	0.00989392	0.00495717	0.0188905	0.0282755	0.00977123	0.0119486	0.0127358	0.00567713	0.0131365	0.0115403	0.00733205	0.00816585	0.0113219	0.048531	0.0106824	0.0239163	0.0281909	0.0191982	0.0168172	0.0721772	0.00698692	0.0219175	0.0303973	0.00765071	0.023138	0.0238193	0.00614038	0.00409917	0.636965	0.000218168	0.0203474	2.068935	0.393792	0.116644	0.084301	0.405263	8.374217
4460	-553421.5	-553375.4	-46.10027	0.0773673	0.0362107	0.0410915	0.0860524	0.0420439	0.0534978	0.0364485	0.0638105	0.0785788	0.0555451	0.0939796	0.0642285	0.0493862	0.0594611	0.0494161	0.103849	0.022382	0.0204479	0.0725578	0.0551836	0.0920155	0.0982882	0.101224	0.00951197	0.0201222	0.0136266	0.0349957	0.0124714	0.0062288	0.00184754	0.00930618	0.0196222	0.0519542	0.00140944	0.0613882	0.0457876	0.0449548	0.0584596	0.105408	0.0612491	0.0410979	0.0422559	0.0324007	0.0530918	0.0436309	0.06325	0.0398311	0.0457779	0.0362498	0.0585129	0.0511881	0.0237742	0.0599085	0.0209304	0.0493234	0.0581851	0.0527941	0.0710363	0.0579562	0.0500753	0.0622456	0.0457015	0.04505	0.000817983	0.092639	0.0373962	0.0381837	0.030499	0.0617158	0.0927557	0.104418	0.0291307	0.0505944	0.090002	0.0692229	0.0549231	0.0485969	0.0660428	0.0554713	0.137482	0.116328	0.0491927	0.0774631	0.0613962	0.0574798	0.118358	0.0814356	0.0869851	0.0320707	0.0447673	0.0365456	0.00257971	0.0389908	0.0382621	0.0365222	0.00258599	0.0714824	0.073607	0.0947387	0.0978554	0.129354	0.0135936	0.0111502	0.0626451	0.041325	0.0131679	0.0101968	0.00895932	0.0144478	0.0104332	0.0379621	0.0105201	0.0107772	0.0348943	0.0163587	0.012253	0.0155231	0.0185959	0.00563862	0.010095	0.0105231	0.0162453	0.0173164	0.005188	0.0114321	0.00179505	0.0208075	0.0221869	0.641995	0.0218032	0.0186318	0.0143302	0.0424569	0.014196	0.00193282	0.0162741	0.0396746	0.0082311	0.0116988	0.0258321	0.0131878	0.0176677	0.0120327	0.00904083	0.0108103	0.00609886	0.018675	0.0238654	0.0139804	0.0183977	0.0158692	0.0359908	0.0137315	0.0139259	0.00650806	0.0163996	0.0100157	0.0150573	0.0034719	0.00872765	0.0131585	0.00964693	0.0116961	0.0303217	0.0380461	0.0168795	0.021957	0.0160858	0.0115819	0.00855618	0.016928	0.0267735	0.00864924	0.0125554	0.0137247	0.00812564	0.0113333	0.00945932	0.00595567	0.00687632	0.0119777	0.0531492	0.0126968	0.020017	0.0281909	0.0184612	0.0182747	0.0759315	0.00541855	0.0234024	0.031337	0.0107899	0.0252852	0.0252276	0.00923749	0.00549945	0.636965	0.00036479	0.0208321	2.068935	0.393792	0.116644	0.084301	0.405263	8.459482
4470	-553405.3	-553359.7	-45.66858	0.0781485	0.0316189	0.0407554	0.0860524	0.0376397	0.0478003	0.0385324	0.0605182	0.0788871	0.0516592	0.0939796	0.0642285	0.0493862	0.0566751	0.049468	0.103849	0.0209001	0.022912	0.071759	0.0554797	0.0840583	0.0962396	0.105062	0.00844819	0.0201222	0.0133155	0.0349957	0.00958618	0.0062288	0.00134313	0.00854996	0.0187507	0.053643	0.000972403	0.0630753	0.0461769	0.0449548	0.0604506	0.104965	0.0605519	0.0410979	0.0436463	0.0330281	0.0478336	0.0420051	0.06325	0.0362758	0.048276	0.036797	0.0538599	0.0538197	0.0230575	0.0617295	0.0215297	0.04991	0.0613022	0.0527941	0.0702766	0.0586426	0.0546485	0.0587003	0.0457015	0.0461647	0.00113325	0.0926406	0.0364922	0.0381837	0.030499	0.0617158	0.087655	0.113657	0.0319055	0.0505944	0.090002	0.0692229	0.0549231	0.0485969	0.0660428	0.0554713	0.137482	0.116328	0.0491927	0.0764367	0.0712897	0.0576062	0.116841	0.0801911	0.0869851	0.0325197	0.0456335	0.0380689	0.00283881	0.0389908	0.0361085	0.035168	0.00217285	0.0683367	0.073607	0.0910901	0.0898165	0.129354	0.0109395	0.00923449	0.0626451	0.0417035	0.0150361	0.0101978	0.0104819	0.015098	0.00898591	0.0345308	0.0119376	0.00743031	0.0348943	0.0176316	0.0168633	0.0171644	0.0172145	0.00635319	0.0113438	0.00850557	0.0157682	0.0192614	0.00493513	0.0112076	0.00209592	0.0225076	0.0214843	0.641995	0.0218032	0.0170082	0.0117754	0.0447285	0.0155496	0.00425513	0.0142191	0.0369873	0.01117	0.0133079	0.0250996	0.013805	0.0176677	0.0117509	0.00940493	0.00814363	0.00706834	0.018675	0.02319	0.017891	0.0145748	0.0175355	0.0353709	0.0134196	0.0139259	0.00682121	0.0117194	0.0112433	0.0150573	0.00326341	0.00872765	0.0137398	0.0107868	0.0116961	0.0295138	0.0362264	0.0137375	0.0241002	0.0138227	0.00948937	0.00447271	0.0157889	0.0230848	0.00757198	0.0136545	0.0133935	0.00829062	0.0108191	0.00935055	0.00843729	0.00765052	0.0109782	0.0565623	0.0117	0.0229659	0.0277305	0.0168774	0.0191048	0.0759315	0.00578304	0.0206019	0.0332896	0.00848755	0.0279925	0.0246538	0.00771545	0.00813128	0.636965	0.000189645	0.0215392	2.068935	0.393272	0.11649	0.0855094	0.404729	8.416313
4480	-553408.6	-553363.2	-45.39721	0.0736627	0.0284702	0.0350118	0.0756386	0.0417909	0.051158	0.0378635	0.0605182	0.0804033	0.0527389	0.0939796	0.0636591	0.0498966	0.0566751	0.048209	0.102595	0.0199979	0.0215687	0.0724241	0.0555028	0.0840583	0.0946293	0.105062	0.00953046	0.0171005	0.0133155	0.0380787	0.00880337	0.00681683	0.0023775	0.00788088	0.0207873	0.053643	0.00114887	0.0630753	0.0425512	0.051821	0.0587912	0.10898	0.0611787	0.0410979	0.0427825	0.0359725	0.0522425	0.0443585	0.06325	0.0407298	0.0428057	0.0341873	0.0577174	0.0520737	0.0227424	0.0654562	0.0203985	0.0504295	0.0613022	0.0517524	0.070595	0.0586426	0.051377	0.0599672	0.0457015	0.0493101	0.000726885	0.0926406	0.0388868	0.0382869	0.0300971	0.0658333	0.0905682	0.108332	0.0284074	0.0531813	0.0902641	0.0754575	0.0549231	0.053897	0.0660428	0.0519413	0.137482	0.119776	0.0491927	0.0710959	0.0673246	0.0587525	0.116841	0.0814948	0.0830847	0.0290501	0.0422895	0.0356602	0.00288494	0.0382631	0.0361085	0.035168	0.0016514	0.0687207	0.073607	0.0920016	0.0990358	0.129354	0.0127006	0.0110517	0.0664607	0.0407671	0.0144058	0.00944385	0.0143452	0.0144214	0.011465	0.0345308	0.0125632	0.00851201	0.0374633	0.0182924	0.0113403	0.0171644	0.0170473	0.00518468	0.0109283	0.0102417	0.0148952	0.015571	0.00269967	0.0121824	0.00173459	0.0226103	0.0176962	0.633728	0.0206233	0.016913	0.011691	0.0448144	0.0147505	0.00304756	0.0156959	0.0357105	0.0105017	0.0127105	0.0246113	0.0129798	0.0159595	0.0121641	0.00761286	0.00828108	0.00621324	0.0183601	0.0245014	0.0156494	0.0125274	0.0157703	0.0353709	0.0133096	0.0123325	0.00646353	0.0154125	0.0113722	0.0162006	0.00310043	0.0088929	0.015555	0.0144813	0.0120256	0.0240517	0.0325852	0.0169551	0.025657	0.0150092	0.0109712	0.0043922	0.0182495	0.0231592	0.00758679	0.0116411	0.0152348	0.0068791	0.011031	0.0074777	0.00649191	0.00850386	0.0136693	0.0502687	0.00870752	0.0218276	0.0278651	0.0172293	0.0185923	0.0703214	0.00715484	0.0214732	0.0332896	0.00699984	0.0275775	0.0253609	0.00897786	0.00522548	0.636965	7.06609e-05	0.0220561	2.068935	0.393272	0.11649	0.0855094	0.404729	8.389175
4490	-553403.8	-553358.5	-45.28163	0.0695216	0.0343832	0.037706	0.0756386	0.0465034	0.0534939	0.0361914	0.0660866	0.0804033	0.0527389	0.0939796	0.0689167	0.0523185	0.0580637	0.048209	0.101546	0.0229316	0.0215512	0.0712769	0.0563214	0.0840583	0.0881741	0.105712	0.0080217	0.0181734	0.0128519	0.0396624	0.00879427	0.00658167	0.00223573	0.00950817	0.0188504	0.0512169	0.000765419	0.0630753	0.0466847	0.0490681	0.0587912	0.101861	0.05199	0.0419688	0.0427825	0.0331738	0.0540069	0.0426754	0.0645944	0.0397946	0.0456427	0.0341873	0.05741	0.0520737	0.023341	0.0660289	0.0232146	0.0536028	0.0613022	0.0492838	0.070595	0.0593422	0.0553457	0.0619908	0.0422235	0.0458775	0.00154078	0.0926406	0.040158	0.0376429	0.0331805	0.0604276	0.0868367	0.107113	0.0302822	0.0532279	0.0840185	0.0709392	0.0538421	0.0541742	0.0640938	0.0519413	0.137482	0.119776	0.0497423	0.0710959	0.0688326	0.0587525	0.114524	0.0788279	0.0802844	0.0296859	0.0422895	0.0364387	0.00287519	0.0399621	0.0374356	0.0384604	0.00161281	0.0687207	0.073607	0.0948518	0.0876487	0.127655	0.0110082	0.0103638	0.0664607	0.0407671	0.0136832	0.0106467	0.00914491	0.0147836	0.0101764	0.0335005	0.01299	0.00868878	0.0365003	0.0167303	0.0144458	0.0137048	0.0168007	0.0061478	0.0116022	0.0114511	0.0140617	0.0170952	0.00536492	0.0139168	0.00156951	0.0216083	0.0204693	0.633728	0.0180832	0.0158839	0.011691	0.0416801	0.0136752	0.00299824	0.0155328	0.0383571	0.00951188	0.0114508	0.0260242	0.0129798	0.0166269	0.0136321	0.00817285	0.0140419	0.00699327	0.0183601	0.0245014	0.0189777	0.0131644	0.0174719	0.0355355	0.0133096	0.0133555	0.00737215	0.015007	0.0153155	0.0152358	0.0020868	0.00816412	0.0148672	0.0114574	0.012674	0.0240517	0.0376078	0.0149733	0.0247276	0.0165371	0.0109712	0.00673485	0.0193033	0.0209126	0.00728549	0.0120678	0.0130641	0.00692133	0.0122701	0.0118522	0.00730961	0.00760291	0.0153203	0.0465321	0.0106876	0.0210115	0.0278651	0.0141044	0.0181081	0.0727576	0.00513157	0.0234404	0.0315295	0.00831201	0.0263772	0.0232522	0.00927487	0.00225654	0.636965	0.00012625	0.021834	2.068935	0.393272	0.11649	0.0855094	0.404729	8.377617
4500	-553420.5	-553374.9	-45.66285	0.0728178	0.0325152	0.0384938	0.0839058	0.0414662	0.0528224	0.0402218	0.0660866	0.0708821	0.0529903	0.0973532	0.0688317	0.0523367	0.0610063	0.0460063	0.101891	0.0203643	0.0195513	0.0712769	0.0563214	0.0801316	0.0932517	0.100999	0.00989812	0.0211925	0.0135206	0.0376695	0.00845689	0.00647868	0.00173222	0.00819804	0.0171231	0.0567538	0.000551493	0.0630753	0.0459294	0.0483532	0.0563181	0.101861	0.0588728	0.0374929	0.0469314	0.0331738	0.0540069	0.0426754	0.0645944	0.0397946	0.0442767	0.0391557	0.05741	0.0519731	0.023341	0.0660289	0.0232146	0.0484237	0.0613022	0.0492838	0.073281	0.0593422	0.0553457	0.0589369	0.0422235	0.0458775	0.00114643	0.0926406	0.0389729	0.0372619	0.0315581	0.0604276	0.0920899	0.107113	0.0284598	0.051901	0.0922828	0.0708434	0.0538421	0.0541742	0.0640938	0.0557955	0.137482	0.116847	0.0495987	0.0725546	0.0688326	0.0571393	0.118592	0.0882688	0.0826109	0.0314616	0.0464704	0.0355855	0.00271907	0.0382683	0.0369332	0.0411463	0.00239214	0.0687207	0.0713039	0.0889046	0.0876487	0.127655	0.0110082	0.0108523	0.0664607	0.0379467	0.0123292	0.00888648	0.0104463	0.0137086	0.0113138	0.035281	0.0127894	0.007522	0.0370159	0.0180539	0.0147208	0.0143322	0.0181337	0.00718026	0.0106556	0.0119717	0.0152484	0.0186478	0.00365117	0.0121536	0.00188645	0.022515	0.0205611	0.633728	0.0236022	0.0149747	0.0112612	0.0433585	0.0158212	0.00221102	0.0188093	0.0386884	0.0122446	0.0134503	0.019686	0.015026	0.0166269	0.00999437	0.010755	0.0171454	0.00701255	0.0176165	0.0280011	0.0186373	0.0128005	0.0173357	0.0338066	0.015405	0.0138351	0.00774356	0.0160603	0.0127591	0.0152358	0.00253314	0.0116816	0.0148672	0.010013	0.012674	0.0240517	0.034329	0.0136119	0.0256201	0.0144235	0.0106018	0.00774177	0.0171443	0.0190161	0.0073425	0.0136649	0.0143574	0.00656029	0.0126682	0.00906209	0.0062194	0.00847881	0.0116995	0.0490141	0.0114595	0.0198629	0.0276081	0.0200862	0.0176918	0.0743451	0.00610308	0.0212968	0.0313236	0.00879869	0.0234862	0.0255713	0.00708794	0.00289128	0.636965	0.000199879	0.0253496	2.068935	0.393272	0.11649	0.0855094	0.404729	8.415739
4510	-553400.3	-553355.1	-45.28345	0.0769685	0.0325152	0.0384938	0.0804354	0.0407207	0.0535029	0.038575	0.0660866	0.0708821	0.0547221	0.0900088	0.0595176	0.0463372	0.0575406	0.0529904	0.101891	0.022386	0.0226248	0.0712769	0.0563214	0.0882101	0.0898317	0.105128	0.00884218	0.0194395	0.0123274	0.0372234	0.00880289	0.00623267	0.00187983	0.00818459	0.0178003	0.0518718	0.00048237	0.0577222	0.0471561	0.0483532	0.0563181	0.109493	0.0547186	0.0412749	0.0464587	0.0334577	0.0540069	0.0452936	0.0645944	0.041173	0.0452398	0.0391557	0.05741	0.0519731	0.0233262	0.0638916	0.0232146	0.0503149	0.0595379	0.0489442	0.0714105	0.0572072	0.0552495	0.0589369	0.0464965	0.045182	0.00133096	0.0926406	0.0390274	0.0351969	0.0315581	0.0604276	0.0899639	0.107113	0.0315705	0.051901	0.0922828	0.0749926	0.0542007	0.0541742	0.0640938	0.0557955	0.137482	0.116847	0.0506685	0.0715659	0.0688326	0.0578431	0.118592	0.0815109	0.0755119	0.0311761	0.0464704	0.0357853	0.00367067	0.0358645	0.0379479	0.0409735	0.0014011	0.0687207	0.0741183	0.0889046	0.0951248	0.127655	0.00964699	0.0118721	0.0661033	0.0402136	0.0135813	0.00837308	0.0135126	0.0158413	0.0113138	0.0363348	0.0127717	0.00735584	0.0373931	0.0164161	0.0147741	0.0143322	0.0181337	0.00470241	0.0111605	0.0128353	0.0156565	0.0150045	0.00497639	0.0101338	0.00199615	0.022515	0.0205611	0.614284	0.0200513	0.0160441	0.0121155	0.0433585	0.0138784	0.00306693	0.0164608	0.0369475	0.00969692	0.0120815	0.0244367	0.0124483	0.0176065	0.0125856	0.00843959	0.0116288	0.0079391	0.0197887	0.0250555	0.0197401	0.0126057	0.0152486	0.034203	0.0112183	0.0140485	0.00811529	0.0112814	0.0142689	0.0157755	0.0028886	0.00898031	0.0136295	0.0101558	0.0113819	0.0268968	0.034329	0.016257	0.0225535	0.0182805	0.0110463	0.00551524	0.0181655	0.0219147	0.00652608	0.0121347	0.0130342	0.00676116	0.0126377	0.00973797	0.00725457	0.00976728	0.011235	0.0521111	0.0120732	0.0191321	0.0276081	0.017556	0.0166448	0.0770125	0.00730413	0.020631	0.0314282	0.0106391	0.025048	0.0259253	0.00816642	0.00493199	0.636965	0.0001569	0.0209501	2.068935	0.393236	0.116479	0.0855942	0.404691	8.377799
